source,provenance,bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,ticker,asset_description,asset_type,operation_type,amount_range,amount_midpoint,owner,doc_id,source_url,natural_key_hash
senate,openset,C000174,Thomas R Carper,senate,Democrat,,[],False,2021-01-11,2021-02-01,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=PSQ"" TARGET=""_BLANK"">PSQ</A>",ProShares Short QQQ,Other Securities,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/ae5e8414-35c1-44f7-9549-700e9453a96a/,578044d9e7cf6ccbd2f3e473d770fc137f642d73d1628c9a9b584fb5cbda7004
senate,openset,C000174,Thomas R Carper,senate,Democrat,,[],False,2021-01-11,2021-02-01,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=SH"" TARGET=""_BLANK"">SH</A>",ProShares Short S&amp;P500,Other Securities,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/ae5e8414-35c1-44f7-9549-700e9453a96a/,3425096bd8b0fbbee1ee4747a65cf5d864f2fcd3bb9c104cdc42d9db3b70d663
senate,openset,C000174,Thomas R Carper,senate,Democrat,,[],False,2021-01-11,2021-02-01,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=DDOG"" TARGET=""_BLANK"">DDOG</A>","Datadog, Inc.",Stock,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/ae5e8414-35c1-44f7-9549-700e9453a96a/,0f094e80303b146543c75fbfb40e98d67224be9e3564c8cdea9f8c56a14d9b06
senate,openset,C000174,Thomas R Carper,senate,Democrat,,[],False,2021-01-11,2021-02-01,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=CAG"" TARGET=""_BLANK"">CAG</A>","Conagra Brands, Inc.",Stock,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/ae5e8414-35c1-44f7-9549-700e9453a96a/,870c2f6aed7947f02ce54f5f79a82c82e50ee056675254ff67ab1315c4f04c53
senate,openset,C000174,Thomas R Carper,senate,Democrat,,[],False,2021-01-08,2021-02-01,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=AJRD"" TARGET=""_BLANK"">AJRD</A>","Aerojet Rocketdyne Holdings, Inc.",Stock,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/ae5e8414-35c1-44f7-9549-700e9453a96a/,0b0b28213ed8e63fc7f942cbd8a51cd12ed3401f99a1b6efb81d6f8cb8ea7d20
senate,openset,C000174,Thomas R Carper,senate,Democrat,,[],False,2021-01-04,2021-02-01,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=PSQ"" TARGET=""_BLANK"">PSQ</A>",ProShares Short QQQ,Other Securities,Purchase,"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/ae5e8414-35c1-44f7-9549-700e9453a96a/,c024205f1a35cfd25efea5c914146d7d840b5ae3ab7a865f7c26fe2126341e00
senate,openset,C000174,Thomas R Carper,senate,Democrat,,[],False,2021-01-04,2021-02-01,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=SH"" TARGET=""_BLANK"">SH</A>",ProShares Short S&amp;P500,Other Securities,Purchase,"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/ae5e8414-35c1-44f7-9549-700e9453a96a/,2104e6d8237f725939f8c56762cd477122781f2ad662ea2903a4cbfd7eb159e8
senate,openset,W000802,Sheldon Whitehouse,senate,Democrat,,"['Commission on Security and Cooperation in Europe', 'SSEV08', 'SSEV09', 'SSEV10', 'SSEV15', 'SSFI10', 'SSFI11', 'SSFI13', 'SSJU04', 'SSJU21', 'SSJU25', 'SSJU26', 'Senate Committee on Environment and Public Works', 'Senate Committee on Finance', 'Senate Committee on the Budget', 'Senate Committee on the Judiciary', 'United States Senate Caucus on International Narcotics Control']",True,2020-12-30,2021-01-25,,"XEROX CORP <div class=""text-muted""><em>Rate/Coupon:</em> 4.5%<br> <em>Matures:</em> 05/15/2021</div>",Corporate Bond,Sale (Full),"$1,001 - $15,000",8000.5,Joint,,https://efdsearch.senate.gov/search/view/ptr/b960f3a6-2f53-4273-bae6-b61e983e6d60/,9df495fbce1801dade7e49ffc6e0996bdfa1302776ec31c92b7d0e6e68135019
senate,openset,I000024,James M Inhofe,senate,Republican,,[],False,2021-01-05,2021-01-15,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=CRSP"" TARGET=""_BLANK"">CRSP</A>",CRISPR Therapeutics AG,Stock,Sale (Partial),"$1,001 - $15,000",8000.5,Self,,https://efdsearch.senate.gov/search/view/ptr/81de3681-e5ac-4205-896a-07512dbac921/,28d8b7cfce7013fb711d62e8906d910257474a186dea81a234a7fe6a79516dd8
senate,openset,W000805,Mark R Warner,senate,Democrat,,"['SSBK04', 'SSBK08', 'SSBK13', 'SSFI10', 'SSFI11', 'SSFI13', 'Senate Committee on Banking, Housing, and Urban Affairs', 'Senate Committee on Finance', 'Senate Committee on Rules and Administration', 'Senate Committee on the Budget', 'Senate Select Committee on Intelligence']",True,2020-12-07,2021-01-13,,"Trilogy Multifamily Fund IV, L.P. <div class=""text-muted""> <em>Company:</em> Trilogy Multifamily Fund IV, L.P. &nbsp;(Chicago, IL) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Private Equity</div>",Other Securities,Purchase,"$1,000,001 - $5,000,000",3000000.5,Self,,https://efdsearch.senate.gov/search/view/ptr/7269bd5f-a8b1-43ea-9f8b-5d0bb4cfde73/,789108a0a4a3cb12ea9e802beb36c198e34eb3fca79e7e19a5f60fb5de5a9760
senate,openset,C001047,Shelley M Capito,senate,Republican,,"['SSAP02', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP24', 'SSCM33', 'SSCM34', 'SSCM35', 'SSCM38', 'SSEV08', 'SSEV09', 'SSEV10', 'SSEV15', 'Senate Committee on Appropriations', 'Senate Committee on Commerce, Science, and Transportation', 'Senate Committee on Environment and Public Works', 'Senate Committee on Rules and Administration']",False,2020-12-31,2021-01-12,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=UNH"" TARGET=""_BLANK"">UNH</A>",UnitedHealth Group Incorporated,Stock,Purchase,"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/5a42cbe1-4c6a-48f6-a2e1-f3652f50340a/,78d6804fedf230640ab21488a3d355752900b7b0c5072c8bb2f9c4f3a60028b8
senate,openset,C001047,Shelley M Capito,senate,Republican,,"['SSAP02', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP24', 'SSCM33', 'SSCM34', 'SSCM35', 'SSCM38', 'SSEV08', 'SSEV09', 'SSEV10', 'SSEV15', 'Senate Committee on Appropriations', 'Senate Committee on Commerce, Science, and Transportation', 'Senate Committee on Environment and Public Works', 'Senate Committee on Rules and Administration']",False,2020-12-31,2021-01-12,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=PSX"" TARGET=""_BLANK"">PSX</A>",Phillips 66,Stock,Purchase,"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/5a42cbe1-4c6a-48f6-a2e1-f3652f50340a/,7f5a60bfc8f8c1f00f5f75ef871c6cc8ed576794a12da082e2400f31931dcf53
senate,openset,C001047,Shelley M Capito,senate,Republican,,"['SSAP02', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP24', 'SSCM33', 'SSCM34', 'SSCM35', 'SSCM38', 'SSEV08', 'SSEV09', 'SSEV10', 'SSEV15', 'Senate Committee on Appropriations', 'Senate Committee on Commerce, Science, and Transportation', 'Senate Committee on Environment and Public Works', 'Senate Committee on Rules and Administration']",False,2020-12-31,2021-01-12,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=AMT"" TARGET=""_BLANK"">AMT</A>",American Tower Corporation (REIT),Stock,Purchase,"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/5a42cbe1-4c6a-48f6-a2e1-f3652f50340a/,5dee3ebbf91cb7e9e569a0b2d1a0417b637a068624551238d09ea3cccc7cac5a
senate,openset,C001047,Shelley M Capito,senate,Republican,,"['SSAP02', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP24', 'SSCM33', 'SSCM34', 'SSCM35', 'SSCM38', 'SSEV08', 'SSEV09', 'SSEV10', 'SSEV15', 'Senate Committee on Appropriations', 'Senate Committee on Commerce, Science, and Transportation', 'Senate Committee on Environment and Public Works', 'Senate Committee on Rules and Administration']",False,2020-12-31,2021-01-12,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=SYY"" TARGET=""_BLANK"">SYY</A>",Sysco Corporation,Stock,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/5a42cbe1-4c6a-48f6-a2e1-f3652f50340a/,f3caec1ab487281364f626907b7e5d20a77d7e2cb25519775df157ce65fc2b7e
senate,openset,C001047,Shelley M Capito,senate,Republican,,"['SSAP02', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP24', 'SSCM33', 'SSCM34', 'SSCM35', 'SSCM38', 'SSEV08', 'SSEV09', 'SSEV10', 'SSEV15', 'Senate Committee on Appropriations', 'Senate Committee on Commerce, Science, and Transportation', 'Senate Committee on Environment and Public Works', 'Senate Committee on Rules and Administration']",False,2020-12-31,2021-01-12,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=PII"" TARGET=""_BLANK"">PII</A>",Polaris Inc.,Stock,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/5a42cbe1-4c6a-48f6-a2e1-f3652f50340a/,296fd7787722a3314f390270b4d7a3a8358891ff1e69dbb0441b28b8577d1058
senate,openset,C001047,Shelley M Capito,senate,Republican,,"['SSAP02', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP24', 'SSCM33', 'SSCM34', 'SSCM35', 'SSCM38', 'SSEV08', 'SSEV09', 'SSEV10', 'SSEV15', 'Senate Committee on Appropriations', 'Senate Committee on Commerce, Science, and Transportation', 'Senate Committee on Environment and Public Works', 'Senate Committee on Rules and Administration']",False,2020-12-31,2021-01-12,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=OTIS"" TARGET=""_BLANK"">OTIS</A>",Otis Worldwide Corporation,Stock,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/5a42cbe1-4c6a-48f6-a2e1-f3652f50340a/,13d556f75422413182661d1d945056460e34ffa655186bd53970c1585dca89e3
senate,openset,C001047,Shelley M Capito,senate,Republican,,"['SSAP02', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP24', 'SSCM33', 'SSCM34', 'SSCM35', 'SSCM38', 'SSEV08', 'SSEV09', 'SSEV10', 'SSEV15', 'Senate Committee on Appropriations', 'Senate Committee on Commerce, Science, and Transportation', 'Senate Committee on Environment and Public Works', 'Senate Committee on Rules and Administration']",False,2020-12-31,2021-01-12,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=XOM"" TARGET=""_BLANK"">XOM</A>",Exxon Mobil Corporation,Stock,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/5a42cbe1-4c6a-48f6-a2e1-f3652f50340a/,687ad756f4c3a7e1ff609c0116e51829bec771e6f904a7e9a6e26bfcebedb15b
senate,openset,C001047,Shelley M Capito,senate,Republican,,"['SSAP02', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP24', 'SSCM33', 'SSCM34', 'SSCM35', 'SSCM38', 'SSEV08', 'SSEV09', 'SSEV10', 'SSEV15', 'Senate Committee on Appropriations', 'Senate Committee on Commerce, Science, and Transportation', 'Senate Committee on Environment and Public Works', 'Senate Committee on Rules and Administration']",False,2020-12-31,2021-01-12,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=CLX"" TARGET=""_BLANK"">CLX</A>",The Clorox Company,Stock,Sale (Partial),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/5a42cbe1-4c6a-48f6-a2e1-f3652f50340a/,8908222641f6b94de2b06e9c54cacac8f7f60b0d3ea16c72772d35a811adb86e
senate,openset,C001047,Shelley M Capito,senate,Republican,,"['SSAP02', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP24', 'SSCM33', 'SSCM34', 'SSCM35', 'SSCM38', 'SSEV08', 'SSEV09', 'SSEV10', 'SSEV15', 'Senate Committee on Appropriations', 'Senate Committee on Commerce, Science, and Transportation', 'Senate Committee on Environment and Public Works', 'Senate Committee on Rules and Administration']",False,2020-12-31,2021-01-12,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=CARR"" TARGET=""_BLANK"">CARR</A>",Carrier Global Corporation,Stock,Sale (Full),"$1,001 - $15,000",8000.5,Self,,https://efdsearch.senate.gov/search/view/ptr/5a42cbe1-4c6a-48f6-a2e1-f3652f50340a/,f1f564707bffac769697ef6a00e5b86f568a84605156eb06377f8160356b4850
senate,openset,C001047,Shelley M Capito,senate,Republican,,"['SSAP02', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP24', 'SSCM33', 'SSCM34', 'SSCM35', 'SSCM38', 'SSEV08', 'SSEV09', 'SSEV10', 'SSEV15', 'Senate Committee on Appropriations', 'Senate Committee on Commerce, Science, and Transportation', 'Senate Committee on Environment and Public Works', 'Senate Committee on Rules and Administration']",False,2020-12-15,2021-01-12,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=WFC"" TARGET=""_BLANK"">WFC</A>",Wells Fargo &amp; Company,Stock,Sale (Full),"$15,001 - $50,000",32500.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/5a42cbe1-4c6a-48f6-a2e1-f3652f50340a/,5e334ce8f5337c8bffd93215971376b3b6c38b28fed3a1ef033184f7fd01037d
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2020-12-16,2021-01-12,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=DNKN"" TARGET=""_BLANK"">DNKN</A>","Dunkin' Brands Group, Inc.",Stock,Sale (Full),"$50,001 - $100,000",75000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/2f96648f-acf8-4f28-9e05-ad1d6ebac36d/,991c035571cae2329548e2f5a58ed2a256c75524d18ae9dee1092503effbf724
senate,openset,S001217,Rick Scott,senate,Republican,,"['SSAS13', 'SSAS15', 'SSAS17', 'SSFR06', 'SSFR07', 'SSFR14', 'SSGA01', 'SSGA20', 'Senate Committee on Armed Services', 'Senate Committee on Foreign Relations', 'Senate Committee on Homeland Security and Governmental Affairs', 'Senate Committee on the Budget', 'Senate Special Committee on Aging']",True,2020-12-17,2021-01-12,,"Wisconsin State General Obligation Bond <div class=""text-muted""><em>Rate/Coupon:</em> 5.0%<br> <em>Matures:</em> 05/01/2023</div>",Municipal Security,Purchase,"$500,001 - $1,000,000",750000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/fe83be59-4d6a-4ade-8163-a12b214d71ab/,19e360c901deea5e2dd9b217299bb8a54380491aeae102f3e908e5a5c7d4ddb4
senate,openset,C000174,Thomas R Carper,senate,Democrat,,[],False,2020-12-30,2021-01-07,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=TSLA"" TARGET=""_BLANK"">TSLA</A>","Tesla, Inc.",Stock,Purchase,"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/0c7816ca-9df7-4ed1-af40-4590dd17209f/,e97780eb60bd88503ec6ddd3584d26277a663172894de71cc88c6d34e9ce0817
senate,openset,C000174,Thomas R Carper,senate,Democrat,,[],False,2020-12-30,2021-01-07,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=PBA"" TARGET=""_BLANK"">PBA</A>",Pembina Pipeline Corporation,Stock,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/0c7816ca-9df7-4ed1-af40-4590dd17209f/,503b946ce885b5c965e78571d153f5eb2718d71093bd188bdfedcb5792f84b30
senate,openset,C000174,Thomas R Carper,senate,Democrat,,[],False,2020-12-30,2021-01-07,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=DD"" TARGET=""_BLANK"">DD</A>","DuPont de Nemours, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/0c7816ca-9df7-4ed1-af40-4590dd17209f/,341aeef3b8ffa433bc40e4cdd2faaf300cf8ec386a841b16f0454708e63c9620
senate,openset,C000174,Thomas R Carper,senate,Democrat,,[],False,2020-12-30,2021-01-07,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=DOW"" TARGET=""_BLANK"">DOW</A>",Dow Inc.,Stock,Sale (Partial),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/0c7816ca-9df7-4ed1-af40-4590dd17209f/,2486eb495d01029c32f800674f6297165d210f7e3a67133faa0abe79004df4ce
senate,openset,C000174,Thomas R Carper,senate,Democrat,,[],False,2020-12-30,2021-01-07,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=VTRS"" TARGET=""_BLANK"">VTRS</A>",Viatris Inc.,Stock,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/0c7816ca-9df7-4ed1-af40-4590dd17209f/,51728172070719277fb5153ad384b0228261070168466be799684ad2f9ac24fb
senate,openset,C000174,Thomas R Carper,senate,Democrat,,[],False,2020-12-30,2021-01-07,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=NTAP"" TARGET=""_BLANK"">NTAP</A>","NetApp, Inc.",Stock,Purchase,"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/0c7816ca-9df7-4ed1-af40-4590dd17209f/,d8560d950ea14fe546864a7bbb8319541c8db29db3811453317576a92019b1e5
senate,openset,C000174,Thomas R Carper,senate,Democrat,,[],False,2020-12-30,2021-01-07,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=SBIO"" TARGET=""_BLANK"">SBIO</A>",ALPS Medical Breakthroughs ETF,Other Securities,Purchase,"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/0c7816ca-9df7-4ed1-af40-4590dd17209f/,4d18ab08a09c3d119e4e2cedaa4d860c8797854a9bc77bd056729a0cb0888e76
senate,openset,C000174,Thomas R Carper,senate,Democrat,,[],False,2020-12-30,2021-01-07,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=BMY"" TARGET=""_BLANK"">BMY</A>",Bristol-Myers Squibb Company,Stock,Purchase,"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/0c7816ca-9df7-4ed1-af40-4590dd17209f/,5ea6fcf1bb7b90bce91ea136ef6e11a13ea42b62304954bdbc6498ad80261872
senate,openset,C000174,Thomas R Carper,senate,Democrat,,[],False,2020-12-15,2021-01-07,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=GSMYX"" TARGET=""_BLANK"">GSMYX</A>",Goldman Sachs Small/Mid Cap Growth Fund Institutio,Other Securities,Purchase,"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/0c7816ca-9df7-4ed1-af40-4590dd17209f/,fcea3ed7977db29a1b139ca614bbc2d29f6ef2cbe5e75b8e4a172e94883b0d03
senate,openset,P000595,Gary C Peters,senate,Democrat,,"['SSAP01', 'SSAP14', 'SSAP16', 'SSAP19', 'SSAP22', 'SSAS14', 'SSAS20', 'SSAS21', 'SSCM34', 'SSCM36', 'SSCM37', 'SSCM38', 'SSGA01', 'SSGA20', 'SSGA22', 'Senate Committee on Appropriations', 'Senate Committee on Armed Services', 'Senate Committee on Commerce, Science, and Transportation', 'Senate Committee on Homeland Security and Governmental Affairs']",True,2020-12-14,2021-01-05,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=AEP"" TARGET=""_BLANK"">AEP</A>","American Electric Power Company, Inc.",Stock,Purchase,"$1,001 - $15,000",8000.5,Self,,https://efdsearch.senate.gov/search/view/ptr/e405f3e2-7f99-4124-a457-14dcb85a9532/,9edc2eda68649d63caae5a4214197f33caa4a6b60eb6c976e0ff0cbe2cdd5261
senate,openset,R000307,Pat Roberts,senate,Republican,,[],False,2020-12-22,2020-12-31,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=BA"" TARGET=""_BLANK"">BA</A>",The Boeing Company,Stock,Purchase,"$15,001 - $50,000",32500.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,2d4cff58f833f5d4b38ecc0d9afe8f431a23e56d1679bbe338a638a4d56ec9a7
senate,openset,R000307,Pat Roberts,senate,Republican,,[],False,2020-12-22,2020-12-31,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=PLUG"" TARGET=""_BLANK"">PLUG</A>",Plug Power Inc.,Stock,Purchase,"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,972c2767e402387a7524baa725decddc32bd187d16915d83ccc9f3d62cdc088c
senate,openset,R000307,Pat Roberts,senate,Republican,,[],False,2020-12-22,2020-12-31,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=SQ"" TARGET=""_BLANK"">SQ</A>","Square, Inc.",Stock,Purchase,"$15,001 - $50,000",32500.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,054e720ce1df45c383a2227c15dbe4b8885089f4be36ad3644471ff7c500f98b
senate,openset,R000307,Pat Roberts,senate,Republican,,[],False,2020-12-21,2020-12-31,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=BA"" TARGET=""_BLANK"">BA</A>",The Boeing Company,Stock,Purchase,"$15,001 - $50,000",32500.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,7f5ab791a29d84b855c17938d78b5f8f8ecae31339076d87a2c64c8dcdf577c9
senate,openset,R000307,Pat Roberts,senate,Republican,,[],False,2020-12-21,2020-12-31,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=NVDA"" TARGET=""_BLANK"">NVDA</A>",NVIDIA Corporation,Stock,Purchase,"$50,001 - $100,000",75000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,04a10fde239adfc5b5b6b5a1b8f74ff82687275e5c4b324d8e477230914a082b
senate,openset,R000307,Pat Roberts,senate,Republican,,[],False,2020-12-21,2020-12-31,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=EXPI"" TARGET=""_BLANK"">EXPI</A>","eXp World Holdings, Inc.",Stock,Purchase,"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,19db1e0b232399e3c05a897145b8f357d751d313374027b4289f3f16c02bd3fb
senate,openset,R000307,Pat Roberts,senate,Republican,,[],False,2020-12-21,2020-12-31,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=ETY"" TARGET=""_BLANK"">ETY</A>",Eaton Vance Tax-Managed Diversified Equity Income,Stock,Sale (Partial),"$100,001 - $250,000",175000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,82a3e0af52d1c2e27002da0ba33c00e69a9fd0802d9b2d6e689e715b0e18a95a
senate,openset,R000307,Pat Roberts,senate,Republican,,[],False,2020-12-21,2020-12-31,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=W"" TARGET=""_BLANK"">W</A>",Wayfair Inc.,Stock,Sale (Full),"$50,001 - $100,000",75000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,6ad12e4875a2d948838558270f5521de85ec66e355777f15488e0caf0167c184
senate,openset,R000307,Pat Roberts,senate,Republican,,[],False,2020-12-21,2020-12-31,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=TSLA"" TARGET=""_BLANK"">TSLA</A>","Tesla, Inc.",Stock,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,ea43949a7dfab5b08f61362138457abb07ea237ef5da08ce9adc39d6af86aa59
senate,openset,R000307,Pat Roberts,senate,Republican,,[],False,2020-12-11,2020-12-31,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=TSLA"" TARGET=""_BLANK"">TSLA</A>","Tesla, Inc.",Stock,Purchase,"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,6723664824f32284044c04b9a30c7700221d87a69beed9899a9006c5e8e7676c
senate,openset,R000307,Pat Roberts,senate,Republican,,[],False,2020-12-07,2020-12-31,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=BA"" TARGET=""_BLANK"">BA</A>",The Boeing Company,Stock,Purchase,"$15,001 - $50,000",32500.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,7f89bf3d5b1bb0f1ee61bc5d37faadd606aafe4a07f0c06fef6400a87e3c0f3e
senate,openset,R000307,Pat Roberts,senate,Republican,,[],False,2020-12-07,2020-12-31,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=TSLA"" TARGET=""_BLANK"">TSLA</A>","Tesla, Inc.",Stock,Purchase,"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,ec0546148f17be46efa912bdb4ecd1cbf937a0c679bef64787070175e8775cb8
