doc_id,cle,bioguide,filing_type,filing_date
10056185,JPLD,L000590,C,2023-12-13
10056185,BIL,L000590,C,2023-12-13
10056185,john lee rollover roth ira spdr doubleline short duration total return tactical,L000590,C,2023-12-13
10056185,STOT,L000590,C,2023-12-13
10056185,XLK,L000590,C,2023-12-13
10056185,VEA,L000590,C,2023-12-13
10056185,VUG,L000590,C,2023-12-13
10056185,BSV,L000590,C,2023-12-13
10056185,VB,L000590,C,2023-12-13
10056185,VTV,L000590,C,2023-12-13
10056185,mcp 2 llc commercial rental property las vegas nv rp 1 000 000 100 000 100 000,L000590,C,2023-12-13
10056185,mcp 2 llc us bank account ba,L000590,C,2023-12-13
10056185,mcp llc commercial rental property las vegas nv rp 1 000 000 100 000 100 000,L000590,C,2023-12-13
10056185,mcp llc us bank account ba,L000590,C,2023-12-13
10056185,nevada public employees retirement db,L000590,C,2023-12-13
10056185,ABBV,L000590,C,2023-12-13
10056185,AYI,L000590,C,2023-12-13
10056185,ADBE,L000590,C,2023-12-13
10056185,AFL,L000590,C,2023-12-13
10056185,GOOGL,L000590,C,2023-12-13
10056185,AMZN,L000590,C,2023-12-13
10056185,our safe assets llc american fd short term mf 100 000 1 000,L000590,C,2023-12-13
10056185,AMGN,L000590,C,2023-12-13
10056185,AAPL,L000590,C,2023-12-13
10056185,ASML,L000590,C,2023-12-13
10056185,AZO,L000590,C,2023-12-13
10056185,our safe assets llc bank of america cnv pfd l ot 100 000 1 000,L000590,C,2023-12-13
10056185,BAC,L000590,C,2023-12-13
10056185,OZK,L000590,C,2023-12-13
10056185,BHP,L000590,C,2023-12-13
10056185,BAH,L000590,C,2023-12-13
10056185,BP,L000590,C,2023-12-13
10056185,CVX,L000590,C,2023-12-13
10056185,CSCO,L000590,C,2023-12-13
10056185,C,L000590,C,2023-12-13
10056185,KO,L000590,C,2023-12-13
10056185,CMCSA,L000590,C,2023-12-13
10056185,CTRA,L000590,C,2023-12-13
10056185,CMI,L000590,C,2023-12-13
10056185,CVS,L000590,C,2023-12-13
10056185,our safe assets llc dreyfus insured deposits i ba 100 000 50 000,L000590,C,2023-12-13
10056185,LLY,L000590,C,2023-12-13
10056185,EOG,L000590,C,2023-12-13
10056185,EVRG,L000590,C,2023-12-13
10056185,our safe assets llc fidelity municipal income fund mf 250 000 5 000,L000590,C,2023-12-13
10056185,GRMN,L000590,C,2023-12-13
10056185,GIS,L000590,C,2023-12-13
10056185,GILD,L000590,C,2023-12-13
10056185,HP,L000590,C,2023-12-13
10056185,HON,L000590,C,2023-12-13
10056185,IRM,L000590,C,2023-12-13
10056185,IEF,L000590,C,2023-12-13
10056185,JEF,L000590,C,2023-12-13
10056185,JPM,L000590,C,2023-12-13
10056185,KR,L000590,C,2023-12-13
10056185,LRCX,L000590,C,2023-12-13
10056185,our safe assets llc limited term tax exempt bond fund of america class 100 000 1 000,L000590,C,2023-12-13
10056185,LMT,L000590,C,2023-12-13
10056185,LOW,L000590,C,2023-12-13
10056185,our safe assets llc lyondellbasell industries nv ordinary 100 000 dividends 5 000,L000590,C,2023-12-13
10056185,LYB,L000590,C,2023-12-13
10056185,MMC,L000590,C,2023-12-13
10056185,MA,L000590,C,2023-12-13
10056185,MRK,L000590,C,2023-12-13
10056185,META,L000590,C,2023-12-13
10056185,MSFT,L000590,C,2023-12-13
10056185,NXST,L000590,C,2023-12-13
10056185,NTDOY,L000590,C,2023-12-13
10056185,NUE,L000590,C,2023-12-13
10056185,NTR,L000590,C,2023-12-13
10056185,our safe assets llc nuveen limited term municipal bond fund mf 100 000 1 000,L000590,C,2023-12-13
10056185,NVDA,L000590,C,2023-12-13
10056185,ORCL,L000590,C,2023-12-13
10056185,PANW,L000590,C,2023-12-13
10056185,PFE,L000590,C,2023-12-13
10056185,our safe assets llc pimco income fund institutional mf 2 500,L000590,C,2023-12-13
10056185,PNW,L000590,C,2023-12-13
10056185,PG,L000590,C,2023-12-13
10056185,PSA,L000590,C,2023-12-13
10056185,PHM,L000590,C,2023-12-13
10056185,QCOM,L000590,C,2023-12-13
10056185,RELX,L000590,C,2023-12-13
10056185,SBUX,L000590,C,2023-12-13
10056185,our safe assets llc state bank of southern utah account ba,L000590,C,2023-12-13
10056185,UNP,L000590,C,2023-12-13
10056185,our safe assets llc united states treasury bills gs 50 000,L000590,C,2023-12-13
10056185,UNH,L000590,C,2023-12-13
10056185,UNM,L000590,C,2023-12-13
10056185,our safe assets llc us bank account ba,L000590,C,2023-12-13
10056185,our safe assets llc us treasury bills gs 5 000 000 50 000,L000590,C,2023-12-13
10056185,VHT,L000590,C,2023-12-13
10056185,WERN,L000590,C,2023-12-13
10056185,WSM,L000590,C,2023-12-13
10056185,pine valley dream llc state bank of southern utah account ba,L000590,C,2023-12-13
10056185,shared blessings donor assist fund american funds europacific growth f3 mf 100 000 2 500,L000590,C,2023-12-13
10056185,BIMIX,L000590,C,2023-12-13
10056185,shared blessings donor assist fund dodge cox international i fund mf 100 000 5 000,L000590,C,2023-12-13
10056185,DBLSX,L000590,C,2023-12-13
10056185,shared blessings donor assist fund fidelity 500 index fund mf 500 000 100 000,L000590,C,2023-12-13
10056185,shared blessings donor assist fund fidelity government cash reserves fund mf 100 000 1 000,L000590,C,2023-12-13
10056185,shared blessings donor assist fund gmo resources mf,L000590,C,2023-12-13
10056185,shared blessings donor assist fund guggenheim limited duration mf 1 000,L000590,C,2023-12-13
10056185,shared blessings donor assist fund guggenheim total return bond fund institutional class 250 000 5 000,L000590,C,2023-12-13
10056185,shared blessings donor assist fund jp morgan large cap growth fund mf 100 000 15 000,L000590,C,2023-12-13
10056185,shared blessings donor assist fund mfs international growth i fund mf 100 000 5 000,L000590,C,2023-12-13
10056185,shared blessings donor assist fund mfs discovery value i fund mf,L000590,C,2023-12-13
10056185,shared blessings donor assist fund pimco income fund institutional mf 100 000 dividends 5 000,L000590,C,2023-12-13
10056185,shared blessings donor assist fund pimco low duration income fund institutional mf 1 000,L000590,C,2023-12-13
10056185,shared blessings donor assist fund schwab fundamental us large index mf 5 000,L000590,C,2023-12-13
10056185,shared blessings donor assist fund t rowe price integrated us smcp gro eqty fd i mf 100 000 5 000,L000590,C,2023-12-13
10056185,silver funds llc state bank of southern utah account ba 5 000 000,L000590,C,2023-12-13
10056185,silver funds llc us bank account ba 100 000,L000590,C,2023-12-13
10056185,SWCH,L000590,C,2023-12-13
10056185,us bank account personal ba,L000590,C,2023-12-13
10056185,ut family homestead promissory note owed by derrik staheli st george ut 250 000 15 000 15 000,L000590,C,2023-12-13
10056185,washburn llc commercial rental property las vegas nv rp 1 000 000 50 000 50 000,L000590,C,2023-12-13
10056185,washburn llc us bank account ba,L000590,C,2023-12-13
10062650,ann lee realty do,L000597,O,2024-08-12
10062650,bank of tampa checking ba,L000597,O,2024-08-12
10062650,empower 401k vanguard 500 index fund mf,L000597,O,2024-08-12
10062650,golden touch fund i llc he,L000597,O,2024-08-12
10062650,individual 529 aged base core 11 12 fund 5f,L000597,O,2024-08-12
10062650,individual 529 bromwell 529 aged base core 9 10 fund 5p,L000597,O,2024-08-12
10062650,lithia properties lithia center rp 500 000 15 000,L000597,O,2024-08-12
10062650,loan to laurel lee for congress campaign do,L000597,O,2024-08-12
10062650,sabal homes of florida ps,L000597,O,2024-08-12
10062650,tal 100 interest ol,L000597,O,2024-08-12
10062650,tampa bay banking ps,L000597,O,2024-08-12
10062650,td ameritrade account alibaba limited american depositary 250 000,L000597,O,2024-08-12
10062650,BABA,L000597,O,2024-08-12
10062650,AAPL,L000597,O,2024-08-12
10062650,T,L000597,O,2024-08-12
10062650,td ameritrade account bank of america 7 cumulative redeemable preferred 250 000,L000597,O,2024-08-12
10062650,BACRP,L000597,O,2024-08-12
10062650,BAC,L000597,O,2024-08-12
10062650,CGMS,L000597,O,2024-08-12
10062650,td ameritrade account cash ba 250 000 1 000,L000597,O,2024-08-12
10062650,GEHC,L000597,O,2024-08-12
10062650,GE,L000597,O,2024-08-12
10062650,BKLN,L000597,O,2024-08-12
10062650,USHY,L000597,O,2024-08-12
10062650,PFF,L000597,O,2024-08-12
10062650,td ameritrade account jp morgan chase ba 500 000,L000597,O,2024-08-12
10062650,META,L000597,O,2024-08-12
10062650,td ameritrade account morton community bank ba 500 000,L000597,O,2024-08-12
10062650,td ameritrade account nokia sponsored american depositary 1 000,L000597,O,2024-08-12
10062650,NOK,L000597,O,2024-08-12
10062650,NTR,L000597,O,2024-08-12
10062650,QCOM,L000597,O,2024-08-12
10062650,SNAXX,L000597,O,2024-08-12
10062650,td ameritrade account none incentive td ameritrade promotion ot 2 500,L000597,O,2024-08-12
10062650,WBD,L000597,O,2024-08-12
10062650,WFC,L000597,O,2024-08-12
10062650,td ameritrade account wells fargo ba 500 000,L000597,O,2024-08-12
10062650,td ameritrade account 401k alibaba limited american depositary,L000597,O,2024-08-12
10062650,BA,L000597,O,2024-08-12
10062650,td ameritrade account 401k cash ba 100 000,L000597,O,2024-08-12
10062650,INTC,L000597,O,2024-08-12
10062650,td ameritrade account 401k nokia sponsored american depositary,L000597,O,2024-08-12
10062650,SWVXX,L000597,O,2024-08-12
10062650,td ameritrade account lml cash ba,L000597,O,2024-08-12
10062650,CAT,L000597,O,2024-08-12
10062650,F,L000597,O,2024-08-12
10062650,JPM,L000597,O,2024-08-12
10062650,MOS,L000597,O,2024-08-12
10062650,PFE,L000597,O,2024-08-12
10062650,PG,L000597,O,2024-08-12
10062650,truist checking ba,L000597,O,2024-08-12
10062650,truist savings account ba,L000597,O,2024-08-12
10062650,truist savings fcl ba,L000597,O,2024-08-12
10062650,usaa checking account ba,L000597,O,2024-08-12
10062650,valley national bank ba,L000597,O,2024-08-12
10057548,arw subtrust fidelity investments arw subtrust brokerage account 1 000,L000590,O,2024-08-09
10057548,ALR,L000590,O,2024-08-09
10057548,arw subtrust fidelity investments arw subtrust brokerage account 250 000 2 500,L000590,O,2024-08-09
10057548,AAPL,L000590,O,2024-08-09
10057548,arw subtrust fidelity investments arw subtrust brokerage account 100 000,L000590,O,2024-08-09
10057548,ATGAX,L000590,O,2024-08-09
10057548,CAR,L000590,O,2024-08-09
10057548,MDLOX,L000590,O,2024-08-09
10057548,BA,L000590,O,2024-08-09
10057548,CAH,L000590,O,2024-08-09
10057548,CNDT,L000590,O,2024-08-09
10057548,DHC,L000590,O,2024-08-09
10057548,arw subtrust fidelity investments arw subtrust brokerage account 2 500,L000590,O,2024-08-09
10057548,D,L000590,O,2024-08-09
10057548,ONEQ,L000590,O,2024-08-09
10057548,FTBFX,L000590,O,2024-08-09
10057548,arw subtrust fidelity investments arw subtrust brokerage account 1 000 000,L000590,O,2024-08-09
10057548,FLL,L000590,O,2024-08-09
10057548,IEUR,L000590,O,2024-08-09
10057548,arw subtrust fidelity investments arw subtrust,L000590,O,2024-08-09
10057548,ITOT,L000590,O,2024-08-09
10057548,arw subtrust fidelity investments arw subtrust brokerage account 250 000 5 000,L000590,O,2024-08-09
10057548,IYY,L000590,O,2024-08-09
10057548,EWJ,L000590,O,2024-08-09
10057548,arw subtrust fidelity investments arw subtrust brokerage account 250 000,L000590,O,2024-08-09
10057548,MGM,L000590,O,2024-08-09
10057548,MDLZ,L000590,O,2024-08-09
10057548,PPL,L000590,O,2024-08-09
10057548,PEG,L000590,O,2024-08-09
10057548,arw subtrust fidelity investments arw subtrust brokerage account 250 000 1 000,L000590,O,2024-08-09
10057548,SONY,L000590,O,2024-08-09
10057548,RMR,L000590,O,2024-08-09
10057548,TNL,L000590,O,2024-08-09
10057548,WYNN,L000590,O,2024-08-09
10057548,XRX,L000590,O,2024-08-09
10057548,columbia income opp 529 prt ag fbo dc1 mf,L000590,O,2024-08-09
10057548,columbia income opp 529 prt ag fbo dc2 mf,L000590,O,2024-08-09
10057548,dsl living trust residential property on youngdale drive in las vegas nv 1 000 000,L000590,O,2024-08-09
10057548,dsl living trust residential real estate promissory note receivable 100 1 000 000 50 000,L000590,O,2024-08-09
10057548,dsl living trust residential rental condo on lodestone in las vegas nv 500 000 15 000,L000590,O,2024-08-09
10057548,dsl living trust residential rental property on edna ave in las vegas nv 1 000 000 50 000,L000590,O,2024-08-09
10057548,KEYS,L000590,O,2024-08-09
10057548,dsl living trust bank of york brokerage account none capital gains 340 dividends 50 000,L000590,O,2024-08-09
10057548,DSPIX,L000590,O,2024-08-09
10057548,dsl living trust bank of york brokerage account 740 1 000,L000590,O,2024-08-09
10057548,dsl living trust bank of york brokerage account 740 5 000 000,L000590,O,2024-08-09
10057548,dsl living trust fidelity investments brokerage account,L000590,O,2024-08-09
10057548,CNTY,L000590,O,2024-08-09
10057548,dsl living trust fidelity investments brokerage account 1 000,L000590,O,2024-08-09
10057548,RCL,L000590,O,2024-08-09
10057548,BYD,L000590,O,2024-08-09
10057548,fidelity investments dc1 utma account cash in account ba 250 000 5 000,L000590,O,2024-08-09
10057548,IVV,L000590,O,2024-08-09
10057548,MEOH,L000590,O,2024-08-09
10057548,SBUX,L000590,O,2024-08-09
10057548,FAGIX,L000590,O,2024-08-09
10057548,FDRXX,L000590,O,2024-08-09
10057548,lee children s trust bank of york brokerage account 250 000 dividends 50 000,L000590,O,2024-08-09
10057548,lee children s trust bank of york brokerage account 5 000,L000590,O,2024-08-09
10057548,lee children s trust bank of york brokerage account 1 000,L000590,O,2024-08-09
10057548,MPMCX,L000590,O,2024-08-09
10057548,lee children s trust bank of york brokerage account 2 500,L000590,O,2024-08-09
10057548,MOTMX,L000590,O,2024-08-09
10057548,lee children s trust bank of york brokerage account 250 000 5 000,L000590,O,2024-08-09
10057548,MINMX,L000590,O,2024-08-09
10057548,lee children s trust bank of york brokerage account dividends 100 000,L000590,O,2024-08-09
10057548,DPUYX,L000590,O,2024-08-09
10057548,lee children s trust bank of york brokerage account 250 000 2 500,L000590,O,2024-08-09
10057548,GTEYX,L000590,O,2024-08-09
10057548,lee children s trust bank of york brokerage account 100 000 2 500,L000590,O,2024-08-09
10057548,GJRTX,L000590,O,2024-08-09
10057548,lee children s trust bank of york brokerage account 500 000,L000590,O,2024-08-09
10057548,IJR,L000590,O,2024-08-09
10057548,lee children s trust bank of york brokerage account 500 000 5 000,L000590,O,2024-08-09
10057548,SUB,L000590,O,2024-08-09
10057548,SDY,L000590,O,2024-08-09
10057548,lee children s trust fidelity investments lee children s trust brokerage account 250 000,L000590,O,2024-08-09
10057548,AMZN,L000590,O,2024-08-09
10057548,lee children s trust fidelity investments lee children s trust brokerage account 100 000 1 000,L000590,O,2024-08-09
10057548,lee children s trust fidelity investments lee children s trust brokerage account 500 000 15 000,L000590,O,2024-08-09
10057548,lee children s trust fidelity investments lee children s trust brokerage account 1 000 000,L000590,O,2024-08-09
10057548,lee children s trust fidelity investments lee children s trust brokerage account 250 000 5 000,L000590,O,2024-08-09
10057548,lee children s trust fidelity investments lee children s trust brokerage account 1 000,L000590,O,2024-08-09
10057548,MYE,L000590,O,2024-08-09
10057548,NKE,L000590,O,2024-08-09
10057548,lee children s trust gabelli g research brokerage account 100 000 2 500,L000590,O,2024-08-09
10057548,GABCX,L000590,O,2024-08-09
10057548,lee children s trust gabelli g research brokerage,L000590,O,2024-08-09
10057548,GABAX,L000590,O,2024-08-09
10057548,lee children s trust gabelli g research brokerage account dividends 1 000,L000590,O,2024-08-09
10057548,lee children s trust gabelli g research brokerage account dividends 5 000,L000590,O,2024-08-09
10057548,GABSX,L000590,O,2024-08-09
10057548,INV,L000590,O,2024-08-09
10057548,morgan stanley smith barney brokerage account cash in account ba,L000590,O,2024-08-09
10057548,LMSAX,L000590,O,2024-08-09
10057548,LGVAX,L000590,O,2024-08-09
10057548,morgan stanley smith barney brokerage account western asset intermediate term municipals fund 1 000,L000590,O,2024-08-09
10057548,suzanne and daniel r lee family foundation fidelity investments family foundation account 2 500,L000590,O,2024-08-09
10057548,SPAXX,L000590,O,2024-08-09
10059199,charles schwabb ira baillie gifford emerging market fund institutional class 100 000,L000273,O,2024-07-03
10059199,BGEGX,L000273,O,2024-07-03
10059199,BAGIX,L000273,O,2024-07-03
10059199,TIPWX,L000273,O,2024-07-03
10059199,CASH,L000273,O,2024-07-03
10059199,charles schwabb ira charles schwab bank ba,L000273,O,2024-07-03
10059199,CCSGX,L000273,O,2024-07-03
10059199,FROPX,L000273,O,2024-07-03
10059199,GLIFX,L000273,O,2024-07-03
10059199,NERYX,L000273,O,2024-07-03
10059199,PRILX,L000273,O,2024-07-03
10059199,SWVXX,L000273,O,2024-07-03
10059199,VEIRX,L000273,O,2024-07-03
10059199,VO,L000273,O,2024-07-03
10059199,VONG,L000273,O,2024-07-03
10059199,VOO,L000273,O,2024-07-03
10059199,charles schwabb ira vanguard short term investment grade fund admiral shrs 250 000,L000273,O,2024-07-03
10059199,VFSUX,L000273,O,2024-07-03
10059199,WCMIX,L000273,O,2024-07-03
10059199,charles schwabb ira westwood salient mlp energy infrastructure fund,L000273,O,2024-07-03
10059171,american express savings account ba,L000589,O,2024-05-16
10059171,amex db plan american express retirement plan cash db,L000589,O,2024-05-16
10059171,amex plan 2020 retirement fund mf 100 000,L000589,O,2024-05-16
10059171,amex plan 2025 retirement fund mf 100 000,L000589,O,2024-05-16
10059171,amex plan stable value fund mf 1 000 000,L000589,O,2024-05-16
10059171,chase bank accounts ba,L000589,O,2024-05-16
10059171,congressional federal credit union ba,L000589,O,2024-05-16
10059171,fi 401k fidelity target retirement 2020 mf 500 000,L000589,O,2024-05-16
10059171,fi 401k fidelity target retirement 2035 mf 250 000,L000589,O,2024-05-16
10059171,jpm ira traditional ira rollover cash ih,L000589,O,2024-05-16
10059171,jpm rira roth rollover cash ih,L000589,O,2024-05-16
10059171,nycb money market ba,L000589,O,2024-05-16
10059171,one az credit union ba,L000589,O,2024-05-16
10059171,us savings bonds gs,L000589,O,2024-05-16
10059171,VIGAX,L000589,O,2024-05-16
10060677,bank of america checking ba,L000595,O,2024-07-31
10060677,louisiana state employees retirement pe,L000595,O,2024-07-31
10060677,merrill lynch bank deposit ba,L000595,O,2024-07-31
10060677,merrill lynch investment account blackrock 2038 enrollment 5f,L000595,O,2024-07-31
10060677,merrill lynch investment account blackrock eqty dividend ef,L000595,O,2024-07-31
10060677,merrill lynch investment account blackrock global allocation fund ef,L000595,O,2024-07-31
10060677,merrill lynch investment account delaware small cap core ef,L000595,O,2024-07-31
10060677,merrill lynch investment account double line total return bond fund cs,L000595,O,2024-07-31
10060677,merrill lynch investment account edgewood growth fund cl ef,L000595,O,2024-07-31
10060677,merrill lynch investment account federated hermes institutional prime value fn,L000595,O,2024-07-31
10060677,merrill lynch investment account franklin templeton clearbridge capital appreciation fn,L000595,O,2024-07-31
10060677,merrill lynch investment account franklin templeton small cap value mf,L000595,O,2024-07-31
10060677,merrill lynch investment account gs gqg partners ef,L000595,O,2024-07-31
10060677,merrill lynch investment account ishares core mod allocated ef,L000595,O,2024-07-31
10060677,merrill lynch investment account ishares core msci emerging markets ef,L000595,O,2024-07-31
10060677,merrill lynch investment account ishares russell 1000 growth fund ef,L000595,O,2024-07-31
10060677,merrill lynch investment account ishares russell 1000 value fund ef,L000595,O,2024-07-31
10060677,merrill lynch investment account ishares tr core msci etf ef,L000595,O,2024-07-31
10060677,merrill lynch investment account ishares us treasury bond ef 100 000,L000595,O,2024-07-31
10060677,merrill lynch investment account jp morgan chase cd ba,L000595,O,2024-07-31
10060677,merrill lynch investment account mfs value fd cl i ef,L000595,O,2024-07-31
10060677,merrill lynch investment account nextgen savings portfolio ef,L000595,O,2024-07-31
10060677,merrill lynch investment account oakmark intl fd cl ef,L000595,O,2024-07-31
10060677,merrill lynch investment account pimco international bond fund ef,L000595,O,2024-07-31
10060677,merrill lynch investment account pimco investment grade cs,L000595,O,2024-07-31
10060677,SCHA,L000595,O,2024-07-31
10060677,merrill lynch investment account vanguard intermdiate term cs,L000595,O,2024-07-31
10060677,VGLT,L000595,O,2024-07-31
10060677,merrill lynch investment account vanguard mortgage backed ef,L000595,O,2024-07-31
10060677,merrill lynch investment account vanguard russell 100 growth fund ef,L000595,O,2024-07-31
10060677,merrill lynch investment account vanguard total internatl cs,L000595,O,2024-07-31
10060677,principal residence rp,L000595,O,2024-07-31
10050792,403b cref r3 mf,L000592,T,2023-04-28
10050792,403b tiaa access lifecycle fund 2025 mf,L000592,T,2023-04-28
10050792,403b tiaa real estate mf,L000592,T,2023-04-28
10050792,403b tiaa traditional mf 250 000,L000592,T,2023-04-28
10050792,529 college savings plan 2022 2023 enrollment option mf 100 000,L000592,T,2023-04-28
10050792,529 college savings plan moderate allocation option mf,L000592,T,2023-04-28
10050792,ally ba,L000592,T,2023-04-28
10050792,emigrant direct ba,L000592,T,2023-04-28
10050792,genisys credit union ba,L000592,T,2023-04-28
10050792,lean and green michigan llc 100 interest,L000592,T,2023-04-28
10050792,schwab brokerage bank hapoalim cd ba,L000592,T,2023-04-28
10050792,schwab brokerage beal bank usa cd ba,L000592,T,2023-04-28
10050792,schwab brokerage bell bank cd ba,L000592,T,2023-04-28
10050792,schwab brokerage cash ba,L000592,T,2023-04-28
10050792,schwab brokerage discover bank cd ba,L000592,T,2023-04-28
10050792,schwab brokerage schwab us large cap etf ef 250 000,L000592,T,2023-04-28
10050792,schwab brokerage ubs bank usa cd ba,L000592,T,2023-04-28
10050792,schwab inherited ira american fund amcap mf,L000592,T,2023-04-28
10050792,schwab inherited ira american fund balanced mf,L000592,T,2023-04-28
10050792,schwab inherited ira american fund capital mf,L000592,T,2023-04-28
10050792,schwab inherited ira cash ba,L000592,T,2023-04-28
10050792,schwab ira cash ba,L000592,T,2023-04-28
10050792,schwab ira invesco nasdaq 100 etf ef,L000592,T,2023-04-28
10050792,schwab ira schwab us large cap etf ef,L000592,T,2023-04-28
10050792,schwab ira t rowe price emrg europe mf,L000592,T,2023-04-28
10050792,schwab ira vanguard dividend appreciation etf ef,L000592,T,2023-04-28
10050792,schwab ira vanguard ftse all world ex us ef,L000592,T,2023-04-28
10050792,schwab ira vanguard ftse developed mkts etf ef,L000592,T,2023-04-28
10050792,schwab ira vanguard ftse emerging markets etf ef,L000592,T,2023-04-28
10050792,schwab ira vanguard intermediate term core etf ef,L000592,T,2023-04-28
10050792,schwab ira vanguard mid cap etf ef,L000592,T,2023-04-28
10050792,schwab ira vanguard real estate ef,L000592,T,2023-04-28
10050792,schwab ira vanguard s p 500 etf ef,L000592,T,2023-04-28
10050792,schwab ira vanguard small cap etf ef,L000592,T,2023-04-28
10050792,schwab ira vanguard small cap value etf ef,L000592,T,2023-04-28
10050792,schwab ira rollover cash ba,L000592,T,2023-04-28
10050792,schwab ira rollover dimensional us core equity etf ef,L000592,T,2023-04-28
10050792,schwab ira rollover schwab us large cap etf ef,L000592,T,2023-04-28
10050792,schwab ira rollover us treasury strips gs 250 000,L000592,T,2023-04-28
10050792,schwab ira rollover us treasury strips ba 100 000,L000592,T,2023-04-28
10050792,schwab roth ira cash ba,L000592,T,2023-04-28
10050792,schwab roth ira dimensional us core equity etf ef,L000592,T,2023-04-28
10050792,schwab roth ira spdr blmbrg barclay intl trsry ef,L000592,T,2023-04-28
10050792,schwab roth ira spdr blmbrg intl crp ef,L000592,T,2023-04-28
10050792,schwab roth ira vanguard dividend appreciation etf ef,L000592,T,2023-04-28
10050792,schwab roth ira vanguard ftse all world ex us ef,L000592,T,2023-04-28
10050792,schwab roth ira vanguard ftse developed mkts etf ef,L000592,T,2023-04-28
10050792,schwab roth ira vanguard ftse emerging markets etf ef,L000592,T,2023-04-28
10050792,schwab roth ira vanguard mid cap etf ef,L000592,T,2023-04-28
10050792,schwab roth ira vanguard real estate ef,L000592,T,2023-04-28
10050792,schwab roth ira vanguard s p 500 etf ef,L000592,T,2023-04-28
10050792,schwab roth ira vanguard small cap etf ef,L000592,T,2023-04-28
10050792,schwab roth ira vanguard small cap value etf ef,L000592,T,2023-04-28
10050792,schwab sep ira cash ba,L000592,T,2023-04-28
10050792,schwab sep ira us treasury strips gs,L000592,T,2023-04-28
10050792,series i savings bond gs,L000592,T,2023-04-28
10050792,spindrift partnership llp rp,L000592,T,2023-04-28
10050792,utma cash ba,L000592,T,2023-04-28
10050792,utma vanguard total ef,L000592,T,2023-04-28
10050792,utma vanguard total world ef,L000592,T,2023-04-28
10057312,FHARX,L000593,O,2024-05-07
10057312,FAGIX,L000593,O,2024-05-07
10057312,FFFFX,L000593,O,2024-05-07
10057312,FNIDX,L000593,O,2024-05-07
10057312,FOCPX,L000593,O,2024-05-07
10057312,FRIFX,L000593,O,2024-05-07
10057312,FBIOX,L000593,O,2024-05-07
10057312,FSLEX,L000593,O,2024-05-07
10057312,FNDSX,L000593,O,2024-05-07
10057312,us bank accounts ba,L000593,O,2024-05-07
10057312,vanguard 529 1 vanguard aggressive growth portfolio mf,L000593,O,2024-05-07
10057312,vanguard 529 1 vanguard growth index portfolio mf,L000593,O,2024-05-07
10057312,vanguard 529 1 vanguard mid cap index portfolio mf,L000593,O,2024-05-07
10057312,vanguard 529 2 vanguard aggressive growth portfolio mf,L000593,O,2024-05-07
10057312,vanguard 529 2 vanguard growth index portfolio mf,L000593,O,2024-05-07
10057312,vanguard 529 2 vanguard mid cap index portfolio mf,L000593,O,2024-05-07
10056665,american express high yield savings account ba,L000607,C,2024-01-29
10056665,fidelity 457 santa clara 457 plan 92210j135 mf,L000607,C,2024-01-29
10056665,fidelity 457 santa clara 457 plan rergx mf 2 500,L000607,C,2024-01-29
10056665,fidelity 457 santa clara 457 plan vempx mf,L000607,C,2024-01-29
10056665,fidelity 457 santa clara 457 plan vfwsx mf,L000607,C,2024-01-29
10056665,fidelity 457 santa clara 457 plan brokeragelink 100 000 2 500,L000607,C,2024-01-29
10056665,fidelity 457 santa clara 457 plan brokeragelink 2 500,L000607,C,2024-01-29
10056665,real property at 965 967 florida ave rp,L000607,C,2024-01-29
10056665,AWR,L000607,C,2024-01-29
10056665,BMY,L000607,C,2024-01-29
10056665,schwab cash cash investments ba,L000607,C,2024-01-29
10056665,schwab charles schwab ba 5 4 24cd fdic ins due 250 000 2 500,L000607,C,2024-01-29
10056665,schwab federal farm cr 6 47 43 due 09 11 43 ba 100 000 2 500,L000607,C,2024-01-29
10056665,schwab fhlb 4 625 26 due 09 11 26 ba 100 000 2 500,L000607,C,2024-01-29
10056665,schwab fhlb 4 75 30 due 03 08 30 ba,L000607,C,2024-01-29
10056665,CIBR,L000607,C,2024-01-29
10056665,schwab invesco nasdaq 100 etf ef,L000607,C,2024-01-29
10056665,QQQM,L000607,C,2024-01-29
10056665,PHO,L000607,C,2024-01-29
10056665,schwab jpmorgan chase bk 5 6 24cd fdic ins due,L000607,C,2024-01-29
10056665,MRK,L000607,C,2024-01-29
10056665,NVCR,L000607,C,2024-01-29
10056665,NVDA,L000607,C,2024-01-29
10056665,PYPL,L000607,C,2024-01-29
10056665,schwab schwab value advantage money,L000607,C,2024-01-29
10056665,schwab schwab value advantage money 250 000 2 500,L000607,C,2024-01-29
10056665,schwab sofi bank ntnl 5 35 24cd fdic ins due,L000607,C,2024-01-29
10056665,schwab swppx mf,L000607,C,2024-01-29
10056665,schwab swvxx ba 100 000,L000607,C,2024-01-29
10056665,schwab us treasu nt 2 125 03 24ust note due,L000607,C,2024-01-29
10056665,VOO,L000607,C,2024-01-29
10056665,series i treasury bonds gs,L000607,C,2024-01-29
10056665,AMD,L000607,C,2024-01-29
10056665,AAPL,L000607,C,2024-01-29
10056665,T,L000607,C,2024-01-29
10056665,spouse schwab ira federal farm credit bonds due 2 26 24 ba,L000607,C,2024-01-29
10056665,spouse schwab ira fhlb 4 75 due 3 8 24 ba 2 500,L000607,C,2024-01-29
10056665,spouse schwab ira fidelity select utilities mf,L000607,C,2024-01-29
10056665,spouse schwab ira nasdaq 100 etf ef 100 000,L000607,C,2024-01-29
