ticker,nom,parts,valeur,pct,categorie,fonds,date
INVH,Invitation Homes Inc,20.0,624.6,0.0099051788,EC,NANC,2023-03-31
IONS,Ionis Pharmaceuticals Inc,20.0,714.8,0.0113356096,EC,NANC,2023-03-31
IQV,IQVIA Holdings Inc,10.0,1988.9,0.0315408422,EC,NANC,2023-03-31
IRBT,iRobot Corp,20.0,872.8,0.0138412424,EC,NANC,2023-03-31
SAIC,Science Applications Internati,10.0,1074.6,0.0170414747,EC,NANC,2023-03-31
SMG,Scotts Miracle-Gro Co/The,10.0,697.4,0.0110596728,EC,NANC,2023-03-31
SBCF,Seacoast Banking Corp of Flori,70.0,1659.0,0.0263091443,EC,NANC,2023-03-31
SGEN,Seagen Inc,10.0,2024.7,0.0321085742,EC,NANC,2023-03-31
SEE,Sealed Air Corp,50.0,2295.5,0.0364030385,EC,NANC,2023-03-31
SRE,Sempra Energy,10.0,1511.6,0.023971611,EC,NANC,2023-03-31
SCI,Service Corp International/US,60.0,4126.8,0.0654445912,EC,NANC,2023-03-31
NOW,ServiceNow Inc,24.0,11153.28,0.1768735704,EC,NANC,2023-03-31
SHW,Sherwin-Williams Co/The,10.0,2247.7,0.0356450053,EC,NANC,2023-03-31
FOUR,Shift4 Payments Inc,10.0,758.0,0.012020694,EC,NANC,2023-03-31
SHOP,Shopify Inc,36.0,1725.84,0.0273691222,EC,NANC,2023-03-31
SBNY,Signature Bank/New York NY,11.0,2.01,3.18755e-05,EC,NANC,2023-03-31
SI,Silvergate Capital Corp,40.0,64.8,0.0010276266,EC,NANC,2023-03-31
SPG,Simon Property Group Inc,30.0,3359.1,0.0532700704,EC,NANC,2023-03-31
IRM,Iron Mountain Inc,30.0,1587.3,0.0251720945,EC,NANC,2023-03-31
IVV,iShares Core S&amp;P 500 ETF,10.0,4110.8,0.0651908562,EC,NANC,2023-03-31
SIRI,Sirius XM Holdings Inc,150.0,595.5,0.0094436983,EC,NANC,2023-03-31
SWKS,Skyworks Solutions Inc,20.0,2359.6,0.0374195642,EC,NANC,2023-03-31
IXJ,iShares Global Healthcare ETF,10.0,833.6,0.0132195918,EC,NANC,2023-03-31
TLT,iShares 20+ Year Treasury Bond,10.0,1063.7,0.0168686177,EC,NANC,2023-03-31
IEF,iShares 7-10 Year Treasury Bon,10.0,991.2,0.0157188812,EC,NANC,2023-03-31
IGV,iShares Expanded Tech-Software,65.0,19805.5,0.3140842423,EC,NANC,2023-03-31
SJM,J M Smucker Co/The,40.0,6294.8,0.0998256792,EC,NANC,2023-03-31
SNA,Snap-on Inc,10.0,2468.9,0.0391528912,EC,NANC,2023-03-31
IWN,iShares Russell 2000 Value ETF,30.0,4110.6,0.0651876846,EC,NANC,2023-03-31
IYZ,iShares US Telecommunications,20.0,463.2,0.0073456273,EC,NANC,2023-03-31
SNAP,Snap Inc,120.0,1345.2,0.0213327673,EC,NANC,2023-03-31
SNOW,Snowflake Inc,10.0,1542.9,0.02446798,EC,NANC,2023-03-31
SONY,Sony Group Corp,30.0,2719.5,0.0431270151,EC,NANC,2023-03-31
SO,Southern Co/The,20.0,1391.6,0.0220685987,EC,NANC,2023-03-31
IJR,iShares Core S&amp;P Small-Cap ETF,10.0,967.0,0.015335107,EC,NANC,2023-03-31
IHI,iShares U.S. Medical Devices E,10.0,539.8,0.0085603834,EC,NANC,2023-03-31
LUV,Southwest Airlines Co,20.0,650.8,0.0103206698,EC,NANC,2023-03-31
SR,Spire Inc,21.0,1472.94,0.0233585238,EC,NANC,2023-03-31
SQ,Block Inc,120.0,8238.0,0.1306417908,EC,NANC,2023-03-31
STAG,STAG Industrial Inc,50.0,1691.0,0.0268166143,EC,NANC,2023-03-31
SBUX,Starbucks Corp,370.0,38528.1,0.610995385,EC,NANC,2023-03-31
STT,State Street Corp,30.0,2270.7,0.0360097493,EC,NANC,2023-03-31
STLD,Steel Dynamics Inc,10.0,1130.6,0.0179295471,EC,NANC,2023-03-31
SRCL,Stericycle Inc,10.0,436.1,0.0069158637,EC,NANC,2023-03-31
SF,Stifel Financial Corp,10.0,590.9,0.0093707495,EC,NANC,2023-03-31
SYK,Stryker Corp,57.0,16271.79,0.2580451306,EC,NANC,2023-03-31
EFG,iShares MSCI EAFE Growth ETF,10.0,936.8,0.0148561823,EC,NANC,2023-03-31
GOVT,iShares US Treasury Bond ETF,30.0,701.4,0.0111231066,EC,NANC,2023-03-31
SUI,Sun Communities Inc,10.0,1408.8,0.0223413638,EC,NANC,2023-03-31
SU,Suncor Energy Inc,30.0,931.5,0.0147721326,EC,NANC,2023-03-31
RUN,Sunrun Inc,50.0,1007.5,0.0159773737,EC,NANC,2023-03-31
SNPS,Synopsys Inc,10.0,3862.5,0.0612532067,EC,NANC,2023-03-31
SNV,Synovus Financial Corp,20.0,616.6,0.0097783113,EC,NANC,2023-03-31
SYF,Synchrony Financial,90.0,2617.2,0.0415046971,EC,NANC,2023-03-31
SYY,Sysco Corp,110.0,8495.3,0.1347221663,EC,NANC,2023-03-31
TFFP,TFF Pharmaceuticals Inc,260.0,178.18,0.002825656,EC,NANC,2023-03-31
TJX,TJX Cos Inc/The,210.0,16455.6,0.2609600696,EC,NANC,2023-03-31
TMUS,T-Mobile US Inc,60.0,8690.4,0.137816147,EC,NANC,2023-03-31
TTWO,Take-Two Interactive Software,10.0,1193.0,0.0189191134,EC,NANC,2023-03-31
TPR,Tapestry Inc,150.0,6466.5,0.1025485725,EC,NANC,2023-03-31
TGT,Target Corp,56.0,9275.28,0.1470914287,EC,NANC,2023-03-31
TDY,Teledyne Technologies Inc,2.0,894.72,0.0141888593,EC,NANC,2023-03-31
USMV,iShares MSCI USA Min Vol Facto,10.0,727.4,0.0115354259,EC,NANC,2023-03-31
VLUE,iShares MSCI USA Value Factor,10.0,925.9,0.0146833253,EC,NANC,2023-03-31
TFX,Teleflex Inc,2.0,506.62,0.0080342005,EC,NANC,2023-03-31
TPX,Tempur Sealy International Inc,80.0,3159.2,0.0500999691,EC,NANC,2023-03-31
TDC,Teradata Corp,190.0,7653.2,0.1213677778,EC,NANC,2023-03-31
TER,Teradyne Inc,1.0,107.51,0.0017049404,EC,NANC,2023-03-31
IEFA,iShares Core MSCI EAFE ETF,10.0,668.5,0.0106013641,EC,NANC,2023-03-31
ESGU,iShares ESG Aware MSCI USA ETF,10.0,904.5,0.0143439548,EC,NANC,2023-03-31
TEX,Terex Corp,20.0,967.6,0.0153446221,EC,NANC,2023-03-31
TSLA,Tesla Inc,126.0,26139.96,0.414538867,EC,NANC,2023-03-31
TTEK,Tetra Tech Inc,10.0,1469.1,0.0232976274,EC,NANC,2023-03-31
TXN,Texas Instruments Inc,90.0,16740.9,0.2654844812,EC,NANC,2023-03-31
TTD,Trade Desk Inc/The,20.0,1218.2,0.019318746,EC,NANC,2023-03-31
TMO,Thermo Fisher Scientific Inc,20.0,11527.4,0.1828065282,EC,NANC,2023-03-31
TWKS,Thoughtworks Holding Inc,90.0,662.4,0.0105046276,EC,NANC,2023-03-31
MMM,3M Co,60.0,6306.6,0.1000128087,EC,NANC,2023-03-31
TLRY,Tilray Brands Inc,290.0,733.7,0.0116353341,EC,NANC,2023-03-31
TOL,Toll Brothers Inc,10.0,600.3,0.0095198188,EC,NANC,2023-03-31
JPM,JPMorgan Chase &amp; Co,60.0,7818.6,0.123990763,EC,NANC,2023-03-31
JBL,Jabil Inc,20.0,1763.2,0.0279615933,EC,NANC,2023-03-31
TRU,TransUnion,10.0,621.4,0.0098544318,EC,NANC,2023-03-31
TRV,Travelers Cos Inc/The,20.0,3428.2,0.0543658882,EC,NANC,2023-03-31
TRIP,TripAdvisor Inc,80.0,1588.8,0.0251958822,EC,NANC,2023-03-31
TFC,Truist Financial Corp,250.0,8525.0,0.1351931618,EC,NANC,2023-03-31
TWLO,Twilio Inc,10.0,666.3,0.0105664755,EC,NANC,2023-03-31
TYL,Tyler Technologies Inc,7.0,2482.48,0.0393682487,EC,NANC,2023-03-31
TSN,Tyson Foods Inc,30.0,1779.6,0.0282216716,EC,NANC,2023-03-31
UDR,UDR Inc,20.0,821.2,0.0130229472,EC,NANC,2023-03-31
J,Jacobs Solutions Inc,10.0,1175.1,0.0186352474,EC,NANC,2023-03-31
JNJ,Johnson &amp; Johnson,87.0,13485.0,0.2138510014,EC,NANC,2023-03-31
UBER,Uber Technologies Inc,698.0,22126.6,0.3508932567,EC,NANC,2023-03-31
ULTA,Ulta Beauty Inc,4.0,2182.68,0.0346138898,EC,NANC,2023-03-31
JNPR,Juniper Networks Inc,30.0,1032.6,0.0163754204,EC,NANC,2023-03-31
KLAC,KLA Corp,17.0,6785.89,0.1076135982,EC,NANC,2023-03-31
RARE,Ultragenyx Pharmaceutical Inc,10.0,401.0,0.0063592326,EC,NANC,2023-03-31
UAA,Under Armour Inc,110.0,1043.9,0.0165546207,EC,NANC,2023-03-31
KKR,KKR &amp; Co Inc,70.0,3676.4,0.0583019519,EC,NANC,2023-03-31
KAI,Kadant Inc,10.0,2085.2,0.0330680095,EC,NANC,2023-03-31
K,Kellogg Co,50.0,3348.0,0.0530940417,EC,NANC,2023-03-31
KDP,Keurig Dr Pepper Inc,30.0,1058.4,0.016784568,EC,NANC,2023-03-31
UA,Under Armour Inc,80.0,682.4,0.0108217963,EC,NANC,2023-03-31
UL,Unilever PLC,50.0,2596.5,0.0411764275,EC,NANC,2023-03-31
KEY,KeyCorp,270.0,3380.4,0.053607855,EC,NANC,2023-03-31
KEYS,Keysight Technologies Inc,29.0,4682.92,0.0742637843,EC,NANC,2023-03-31
UNP,Union Pacific Corp,69.0,13886.94,0.2202251409,EC,NANC,2023-03-31
UAL,United Airlines Holdings Inc,100.0,4425.0,0.0701735766,EC,NANC,2023-03-31
UPS,United Parcel Service Inc,295.0,57227.05,0.9075314756,EC,NANC,2023-03-31
URI,United Rentals Inc,20.0,7915.2,0.1255226879,EC,NANC,2023-03-31
KMB,Kimberly-Clark Corp,20.0,2684.4,0.042570384,EC,NANC,2023-03-31
KIM,Kimco Realty Corp,270.0,5273.1,0.0836231157,EC,NANC,2023-03-31
USFD,US Foods Holding Corp,40.0,1477.6,0.0234324241,EC,NANC,2023-03-31
X,United States Steel Corp,40.0,1044.0,0.0165562066,EC,NANC,2023-03-31
KMI,Kinder Morgan Inc,130.0,2276.3,0.0360985565,EC,NANC,2023-03-31
PHG,Koninklijke Philips NV,160.0,2936.0,0.0465603663,EC,NANC,2023-03-31
KHC,Kraft Heinz Co/The,90.0,3480.3,0.0551921127,EC,NANC,2023-03-31
KR,Kroger Co/The,80.0,3949.6,0.0626344765,EC,NANC,2023-03-31
UNH,UnitedHealth Group Inc,36.0,17013.24,0.2698033675,EC,NANC,2023-03-31
U,Unity Software Inc,30.0,973.2,0.0154334293,EC,NANC,2023-03-31
UNM,Unum Group,60.0,2373.6,0.0376415823,EC,NANC,2023-03-31
MTN,Vail Resorts Inc,1.0,233.68,0.0037057992,EC,NANC,2023-03-31
VLO,Valero Energy Corp,30.0,4188.0,0.0664151275,EC,NANC,2023-03-31
DURA,VanEck Durable High Dividend E,100.0,3132.0,0.0496686197,EC,NANC,2023-03-31
LKQ,LKQ Corp,60.0,3405.6,0.0540074876,EC,NANC,2023-03-31
LPLA,LPL Financial Holdings Inc,30.0,6072.0,0.0962924198,EC,NANC,2023-03-31
LRCX,Lam Research Corp,27.0,14313.24,0.2269855919,EC,NANC,2023-03-31
LAMR,Lamar Advertising Co,10.0,998.9,0.0158409911,EC,NANC,2023-03-31
VEA,Vanguard FTSE Developed Market,20.0,903.4,0.0143265105,EC,NANC,2023-03-31
VWO,Vanguard FTSE Emerging Markets,20.0,808.0,0.0128136158,EC,NANC,2023-03-31
VEEV,Veeva Systems Inc,3.0,551.37,0.0087438655,EC,NANC,2023-03-31
VTR,Ventas Inc,60.0,2601.0,0.0412477905,EC,NANC,2023-03-31
VOO,Vanguard S&amp;P 500 ETF,10.0,3760.7,0.059638818,EC,NANC,2023-03-31
VRSN,VeriSign Inc,10.0,2113.3,0.0335136315,EC,NANC,2023-03-31
LW,Lamb Weston Holdings Inc,70.0,7316.4,0.1160266568,EC,NANC,2023-03-31
LVS,Las Vegas Sands Corp,60.0,3447.0,0.0546640268,EC,NANC,2023-03-31
EL,Estee Lauder Cos Inc/The,36.0,8872.56,0.1407049196,EC,NANC,2023-03-31
LEA,Lear Corp,12.0,1673.88,0.0265451178,EC,NANC,2023-03-31
VZ,Verizon Communications Inc,450.0,17500.5,0.2775305487,EC,NANC,2023-03-31
VBTX,Veritex Holdings Inc,40.0,730.4,0.0115830012,EC,NANC,2023-03-31
VRSK,Verisk Analytics Inc,42.0,8058.12,0.1277891755,EC,NANC,2023-03-31
VRTX,Vertex Pharmaceuticals Inc,30.0,9452.1,0.1498955173,EC,NANC,2023-03-31
VRT,Vertiv Holdings Co,140.0,2003.4,0.0317707895,EC,NANC,2023-03-31
VIAV,Viavi Solutions Inc,130.0,1407.9,0.0223270912,EC,NANC,2023-03-31
PARA,Paramount Global,104.0,2320.24,0.0367953762,EC,NANC,2023-03-31
ST,Sensata Technologies Holding P,586.0,29311.72,0.4648380181,EC,NANC,2023-03-31
LDOS,Leidos Holdings Inc,20.0,1841.2,0.0291985513,EC,NANC,2023-03-31
LMND,Lemonade Inc,40.0,570.4,0.0090456516,EC,NANC,2023-03-31
TREE,LendingTree Inc,10.0,266.6,0.0042278589,EC,NANC,2023-03-31
LEN,Lennar Corp,40.0,4204.4,0.0666752058,EC,NANC,2023-03-31
LEN/B,Lennar Corp,21.0,1875.51,0.0297426542,EC,NANC,2023-03-31
LII,Lennox International Inc,3.0,753.84,0.0119547229,EC,NANC,2023-03-31
LESL,Leslie's Inc,20.0,220.2,0.0034920275,EC,NANC,2023-03-31
LBRDA,Liberty Broadband Corp,20.0,1642.4,0.0260458943,EC,NANC,2023-03-31
LBRDK,Liberty Broadband Corp,80.0,6536.0,0.1036507338,EC,NANC,2023-03-31
LSXMK,Liberty Media Corp-Liberty Sir,450.0,12595.5,0.1997449231,EC,NANC,2023-03-31
FWONK,Liberty Media Corp-Liberty For,120.0,8979.6,0.1424024065,EC,NANC,2023-03-31
FWONA,Liberty Media Corp-Liberty For,30.0,2025.0,0.0321133317,EC,NANC,2023-03-31
BATRK,Liberty Media Corp-Liberty Bra,210.0,7074.9,0.1121968446,EC,NANC,2023-03-31
LLY,Eli Lilly &amp; Co,59.0,20261.78,0.3213201292,EC,NANC,2023-03-31
LNC,Lincoln National Corp,50.0,1123.5,0.0178169522,EC,NANC,2023-03-31
LGF/A,Lions Gate Entertainment Corp,557.0,6165.99,0.0977829541,EC,NANC,2023-03-31
LGF/B,Lions Gate Entertainment Corp,1098.0,11397.24,0.1807423943,EC,NANC,2023-03-31
LYV,Live Nation Entertainment Inc,10.0,700.0,0.0111009048,EC,NANC,2023-03-31
RAMP,LiveRamp Holdings Inc,20.0,438.6,0.0069555098,EC,NANC,2023-03-31
LMT,Lockheed Martin Corp,10.0,4727.3,0.0749675817,EC,NANC,2023-03-31
L,Loews Corp,40.0,2320.8,0.0368042569,EC,NANC,2023-03-31
LOW,Lowe's Cos Inc,81.0,16197.57,0.2568681175,EC,NANC,2023-03-31
LCID,Lucid Group Inc,140.0,1125.6,0.0178502549,EC,NANC,2023-03-31
LL,LL Flooring Holdings Inc,170.0,646.0,0.0102445493,EC,NANC,2023-03-31
LITE,Lumentum Holdings Inc,20.0,1080.2,0.0171302819,EC,NANC,2023-03-31
MTB,M&amp;T Bank Corp,10.0,1195.7,0.0189619312,EC,NANC,2023-03-31
MTG,MGIC Investment Corp,140.0,1878.8,0.0297948284,EC,NANC,2023-03-31
MGM,MGM Resorts International,170.0,7551.4,0.1197533891,EC,NANC,2023-03-31
MP,MP Materials Corp,80.0,2255.2,0.0357639435,EC,NANC,2023-03-31
MSCI,MSCI Inc,6.0,3358.14,0.0532548463,EC,NANC,2023-03-31
M,Macy's Inc,150.0,2623.5,0.0416046053,EC,NANC,2023-03-31
MGA,Magna International Inc,10.0,535.7,0.0084953638,EC,NANC,2023-03-31
MFC,Manulife Financial Corp,40.0,734.4,0.011646435,EC,NANC,2023-03-31
MRIN,Marin Software Inc,30.0,27.32,0.0004332525,EC,NANC,2023-03-31
MKL,Markel Corp,2.0,2554.82,0.0405154479,EC,NANC,2023-03-31
VAC,Marriott Vacations Worldwide C,70.0,9440.2,0.1497068019,EC,NANC,2023-03-31
MMC,Marsh &amp; McLennan Cos Inc,80.0,13324.0,0.2112977933,EC,NANC,2023-03-31
MAR,Marriott International Inc/MD,50.0,8302.0,0.1316567307,EC,NANC,2023-03-31
MLM,Martin Marietta Materials Inc,6.0,2130.36,0.0337841764,EC,NANC,2023-03-31
GEN,Gen Digital Inc,110.0,1887.6,0.0299343827,EC,NANC,2023-03-31
NVO,Novo Nordisk A/S,20.0,3182.8,0.0504742282,EC,NANC,2023-03-31
NUE,Nucor Corp,40.0,6178.8,0.0979861007,EC,NANC,2023-03-31
NVDA,NVIDIA Corp,1030.0,286103.1,4.5371475294,EC,NANC,2023-03-31
NULG,Nuveen ESG Large-Cap Growth ET,360.0,20066.4,0.3182217081,EC,NANC,2023-03-31
ORLY,O'Reilly Automotive Inc,1.0,848.98,0.0134634945,EC,NANC,2023-03-31
OCFC,OceanFirst Financial Corp,40.0,739.2,0.0117225554,EC,NANC,2023-03-31
OKTA,Okta Inc,10.0,862.4,0.0136763147,EC,NANC,2023-03-31
ODFL,Old Dominion Freight Line Inc,20.0,6816.8,0.1081037824,EC,NANC,2023-03-31
OMC,Omnicom Group Inc,10.0,943.4,0.014960848,EC,NANC,2023-03-31
ON,ON Semiconductor Corp,110.0,9055.2,0.1436013042,EC,NANC,2023-03-31
APD,Air Products and Chemicals Inc,32.0,9190.72,0.1457504394,EC,NANC,2023-03-31
AGI,Alamos Gold Inc,200.0,2446.0,0.038789733,EC,NANC,2023-03-31
ALK,Alaska Air Group Inc,20.0,839.2,0.013308399,EC,NANC,2023-03-31
AA,Alcoa Corp,90.0,3830.4,0.060744151,EC,NANC,2023-03-31
ARE,Alexandria Real Estate Equitie,10.0,1255.9,0.019916609,EC,NANC,2023-03-31
ALGT,Allegiant Travel Co,1.0,91.98,0.0014586589,EC,NANC,2023-03-31
ALGM,Allegro MicroSystems Inc,23.0,1103.77,0.0175040652,EC,NANC,2023-03-31
LNT,Alliant Energy Corp,10.0,534.0,0.0084684045,EC,NANC,2023-03-31
ALL,Allstate Corp/The,55.0,6094.55,0.0966500275,EC,NANC,2023-03-31
ALLY,Ally Financial Inc,130.0,3313.7,0.0525500974,EC,NANC,2023-03-31
ALNY,Alnylam Pharmaceuticals Inc,4.0,801.28,0.0127070471,EC,NANC,2023-03-31
GOOG,Alphabet Inc,3480.0,361920.0,5.7394849403,EC,NANC,2023-03-31
GOOGL,Alphabet Inc,480.0,49790.4,0.789597842,EC,NANC,2023-03-31
AYX,Alteryx Inc,20.0,1176.8,0.0186622068,EC,NANC,2023-03-31
MO,Altria Group Inc,110.0,4908.2,0.0778363726,EC,NANC,2023-03-31
AMZN,Amazon.com Inc,3780.0,390436.2,6.1917072559,EC,NANC,2023-03-31
ABEV,Ambev SA,290.0,817.8,0.0129690285,EC,NANC,2023-03-31
UHAL,U-Haul Holding Co,10.0,596.5,0.0094595567,EC,NANC,2023-03-31
AEE,Ameren Corp,20.0,1727.8,0.0274002047,EC,NANC,2023-03-31
VTRS,Viatris Inc,300.0,2886.0,0.0457674446,EC,NANC,2023-03-31
AMRC,Ameresco Inc,50.0,2461.0,0.0390276095,EC,NANC,2023-03-31
AAL,American Airlines Group Inc,40.0,590.0,0.0093564769,EC,NANC,2023-03-31
AEP,American Electric Power Co Inc,30.0,2729.7,0.0432887711,EC,NANC,2023-03-31
AXP,American Express Co,316.0,52124.2,0.8266082585,EC,NANC,2023-03-31
VICI,VICI Properties Inc,30.0,978.6,0.0155190649,EC,NANC,2023-03-31
V,Visa Inc,95.0,21418.7,0.3396670703,EC,NANC,2023-03-31
VSH,Vishay Intertechnology Inc,30.0,678.6,0.0107615343,EC,NANC,2023-03-31
VMW,VMware Inc,10.0,1248.5,0.0197992566,EC,NANC,2023-03-31
AMH,American Homes 4 Rent,20.0,629.0,0.0099749559,EC,NANC,2023-03-31
AIG,American International Group I,100.0,5036.0,0.0798630807,EC,NANC,2023-03-31
AMT,American Tower Corp,10.0,2043.4,0.0324051269,EC,NANC,2023-03-31
AWK,American Water Works Co Inc,10.0,1464.9,0.023231022,EC,NANC,2023-03-31
VOD,Vodafone Group PLC,68.0,750.72,0.0119052446,EC,NANC,2023-03-31
VNT,Vontier Corp,80.0,2187.2,0.0346855699,EC,NANC,2023-03-31
VOYA,Voya Financial Inc,20.0,1429.2,0.0226648759,EC,NANC,2023-03-31
VMC,Vulcan Materials Co,160.0,27449.6,0.4353077084,EC,NANC,2023-03-31
COLD,Americold Realty Trust Inc,90.0,2560.5,0.0406055238,EC,NANC,2023-03-31
ABC,AmerisourceBergen Corp,20.0,3202.2,0.0507818818,EC,NANC,2023-03-31
VRM,Vroom Inc,10.0,8.99,0.0001425673,EC,NANC,2023-03-31
WMT,Walmart Inc,140.0,20643.0,0.327365682,EC,NANC,2023-03-31
AMP,Ameriprise Financial Inc,20.0,6130.0,0.097212209,EC,NANC,2023-03-31
ABCB,Ameris Bancorp,30.0,1097.4,0.017403047,EC,NANC,2023-03-31
AME,AMETEK Inc,20.0,2906.6,0.0460941283,EC,NANC,2023-03-31
AMGN,Amgen Inc,56.0,13538.0,0.2146914985,EC,NANC,2023-03-31
WBA,Walgreens Boots Alliance Inc,540.0,18673.2,0.2961277359,EC,NANC,2023-03-31
WBD,Warner Bros Discovery Inc,160.0,2416.0,0.0383139799,EC,NANC,2023-03-31
WCN,Waste Connections Inc,20.0,2781.4,0.0441086522,EC,NANC,2023-03-31
WM,Waste Management Inc,29.0,4731.93,0.0750410062,EC,NANC,2023-03-31
APH,Amphenol Corp,50.0,4086.0,0.064797567,EC,NANC,2023-03-31
ADI,Analog Devices Inc,35.0,6902.7,0.109466022,EC,NANC,2023-03-31
BUD,Anheuser-Busch InBev SA/NV,20.0,1334.6,0.0211646679,EC,NANC,2023-03-31
ANIK,Anika Therapeutics Inc,50.0,1436.0,0.0227727132,EC,NANC,2023-03-31
ANSS,ANSYS Inc,1.0,332.8,0.0052776873,EC,NANC,2023-03-31
ELV,Elevance Health Inc,30.0,13794.3,0.2187560155,EC,NANC,2023-03-31
AM,Antero Midstream Corp,190.0,1993.1,0.0316074476,EC,NANC,2023-03-31
APA,APA Corp,80.0,2884.8,0.0457484144,EC,NANC,2023-03-31
AIV,Apartment Investment and Manag,110.0,845.9,0.0134146505,EC,NANC,2023-03-31
APEN,Apollo Endosurgery Inc,860.0,8531.2,0.1352914841,EC,NANC,2023-03-31
APO,Apollo Global Management Inc,20.0,1263.2,0.0200323756,EC,NANC,2023-03-31
AAPL,Apple Inc,2310.0,380919.0,6.0407793545,EC,NANC,2023-03-31
WSO,Watsco Inc,3.0,954.48,0.0151365594,EC,NANC,2023-03-31
W,Wayfair Inc,20.0,686.8,0.0108915734,EC,NANC,2023-03-31
AMAT,Applied Materials Inc,140.0,17196.2,0.2727048268,EC,NANC,2023-03-31
ATR,AptarGroup Inc,10.0,1181.9,0.0187430848,EC,NANC,2023-03-31
WFC,Wells Fargo &amp; Co,503.0,18802.14,0.2981725226,EC,NANC,2023-03-31
WCC,WESCO International Inc,28.0,4327.12,0.068621353,EC,NANC,2023-03-31
ARMK,Aramark,20.0,716.0,0.0113546397,EC,NANC,2023-03-31
ARQT,Arcutis Biotherapeutics Inc,40.0,440.0,0.0069777116,EC,NANC,2023-03-31
ARES,Ares Management Corp,40.0,3337.6,0.052929114,EC,NANC,2023-03-31
AGX,Argan Inc,20.0,809.4,0.0128358176,EC,NANC,2023-03-31
ARCC,Ares Capital Corp,40.0,731.0,0.0115925163,EC,NANC,2023-03-31
ANET,Arista Networks Inc,40.0,6714.4,0.1064798787,EC,NANC,2023-03-31
AZN,AstraZeneca PLC,50.0,3470.5,0.0550367001,EC,NANC,2023-03-31
ATO,Atmos Energy Corp,20.0,2247.2,0.035637076,EC,NANC,2023-03-31
WST,West Pharmaceutical Services I,10.0,3464.7,0.0549447211,EC,NANC,2023-03-31
WAL,Western Alliance Bancorp,10.0,355.4,0.0056360879,EC,NANC,2023-03-31
WDC,Western Digital Corp,40.0,1506.8,0.0238954905,EC,NANC,2023-03-31
WLK,Westlake Corp,10.0,1159.8,0.0183926134,EC,NANC,2023-03-31
WRK,Westrock Co,30.0,914.1,0.0144961958,EC,NANC,2023-03-31
WEX,WEX Inc,2.0,367.78,0.0058324154,EC,NANC,2023-03-31
ACB,Aurora Cannabis Inc,210.0,146.43,0.0023221507,EC,NANC,2023-03-31
ADSK,Autodesk Inc,10.0,2081.6,0.0330109191,EC,NANC,2023-03-31
WHR,Whirlpool Corp,1.0,132.02,0.0020936306,EC,NANC,2023-03-31
WMB,Williams Cos Inc/The,80.0,2388.8,0.0378826305,EC,NANC,2023-03-31
ADP,Automatic Data Processing Inc,30.0,6678.9,0.1059169042,EC,NANC,2023-03-31
AZO,AutoZone Inc,5.0,12290.75,0.1949120649,EC,NANC,2023-03-31
AGR,Avangrid Inc,10.0,398.8,0.006324344,EC,NANC,2023-03-31
AVTR,Avantor Inc,194.0,4101.16,0.0650379809,EC,NANC,2023-03-31
AVY,Avery Dennison Corp,10.0,1789.3,0.0283754985,EC,NANC,2023-03-31
BCE,BCE Inc,20.0,895.8,0.0142059864,EC,NANC,2023-03-31
BJ,BJ's Wholesale Club Holdings I,20.0,1521.4,0.0241270236,EC,NANC,2023-03-31
BIDU,Baidu Inc,10.0,1509.2,0.0239335507,EC,NANC,2023-03-31
WSC,WillScot Mobile Mini Holdings,20.0,937.6,0.014868869,EC,NANC,2023-03-31
XSOE,Wisdomtree Emerging Markets EX,20.0,556.8,0.0088299768,EC,NANC,2023-03-31
BKR,Baker Hughes Co,10.0,288.6,0.0045767445,EC,NANC,2023-03-31
BALL,Ball Corp,365.0,20115.15,0.3189948069,EC,NANC,2023-03-31
WWD,Woodward Inc,10.0,973.7,0.0154413585,EC,NANC,2023-03-31
WDAY,Workday Inc,10.0,2065.4,0.0327540125,EC,NANC,2023-03-31
WW,WW International Inc,30.0,123.6,0.0019601026,EC,NANC,2023-03-31
WH,Wyndham Hotels &amp; Resorts Inc,10.0,678.5,0.0107599484,EC,NANC,2023-03-31
BAC,Bank of America Corp,550.0,15730.0,0.2494531889,EC,NANC,2023-03-31
BOH,Bank of Hawaii Corp,20.0,1041.6,0.0165181463,EC,NANC,2023-03-31
BK,Bank of New York Mellon Corp/T,150.0,6816.0,0.1080910957,EC,NANC,2023-03-31
BNS,Bank of Nova Scotia/The,10.0,503.6,0.0079863081,EC,NANC,2023-03-31
WYNN,Wynn Resorts Ltd,70.0,7833.7,0.1242302254,EC,NANC,2023-03-31
XEL,Xcel Energy Inc,10.0,674.4,0.0106949288,EC,NANC,2023-03-31
GOLD,Barrick Gold Corp,210.0,3899.7,0.0618431405,EC,NANC,2023-03-31
BBWI,Bath &amp; Body Works Inc,690.0,25240.2,0.4002700812,EC,NANC,2023-03-31
BAX,Baxter International Inc,50.0,2028.0,0.032160907,EC,NANC,2023-03-31
BDX,Becton Dickinson &amp; Co,14.0,3465.56,0.0549583594,EC,NANC,2023-03-31
XYL,Xylem Inc/NY,50.0,5235.0,0.0830189093,EC,NANC,2023-03-31
XRX,Xerox Holdings Corp,30.0,462.0,0.0073265972,EC,NANC,2023-03-31
YEXT,Yext Inc,140.0,1345.4,0.021335939,EC,NANC,2023-03-31
YUM,Yum! Brands Inc,20.0,2641.6,0.041891643,EC,NANC,2023-03-31
