bioguide,date,ftype,n_photo,n_confirmees,n_apparues,n_disparues
B001306,2025-05-13,O,3,3.0,0.0,1.0
B001306,2026-04-17,O,3,3.0,0.0,0.0
B001307,2019-08-19,O,12,,,
B001307,2020-08-13,O,6,0.0,6.0,12.0
B001307,2021-08-13,O,6,2.0,4.0,4.0
B001307,2022-05-20,O,5,2.0,3.0,4.0
B001307,2023-05-15,O,5,4.0,1.0,1.0
B001307,2024-08-13,O,5,3.0,2.0,2.0
B001307,2025-08-12,O,4,4.0,0.0,1.0
B001308,2017-07-27,C,22,,,
B001308,2018-05-15,C,22,7.0,15.0,15.0
B001308,2019-05-30,H,22,16.0,6.0,6.0
B001308,2020-08-12,O,22,15.0,7.0,7.0
B001308,2021-02-10,C,20,19.0,1.0,3.0
B001309,2018-05-10,C,7,,,
B001309,2019-09-17,H,11,0.0,11.0,7.0
B001309,2020-08-11,O,7,3.0,4.0,7.0
B001309,2021-08-13,O,8,4.0,4.0,3.0
B001309,2022-08-12,O,5,4.0,1.0,4.0
B001309,2023-08-11,O,5,4.0,1.0,1.0
B001309,2024-08-12,O,5,1.0,4.0,4.0
B001309,2025-08-12,O,6,4.0,2.0,1.0
B001311,2019-04-19,C,48,,,
B001311,2020-08-10,O,60,20.0,40.0,28.0
B001311,2021-07-24,O,53,39.0,14.0,21.0
B001311,2022-05-15,O,57,41.0,16.0,12.0
B001311,2023-05-13,O,53,41.0,12.0,21.0
B001311,2024-08-12,O,64,18.0,46.0,41.0
B001311,2025-01-17,T,53,45.0,8.0,19.0
B001312,2018-08-13,C,85,,,
B001312,2019-08-13,C,83,57.0,26.0,28.0
B001312,2020-05-15,C,74,46.0,28.0,37.0
B001312,2021-08-13,H,73,37.0,36.0,37.0
B001312,2022-08-12,O,70,27.0,43.0,46.0
B001312,2023-05-03,T,68,41.0,27.0,29.0
B001313,2022-08-12,O,3,,,
B001313,2023-08-13,O,3,0.0,3.0,3.0
B001313,2024-08-12,O,4,0.0,4.0,3.0
B001313,2025-05-16,O,4,0.0,4.0,4.0
B001314,2022-06-29,C,13,,,
B001314,2023-05-12,H,15,13.0,2.0,0.0
B001314,2024-05-15,O,16,13.0,3.0,2.0
B001314,2025-05-14,O,16,15.0,1.0,1.0
B001314,2026-05-14,O,13,13.0,0.0,3.0
B001315,2021-10-20,C,42,,,
B001315,2022-05-13,C,44,36.0,8.0,6.0
B001315,2023-05-31,H,33,27.0,6.0,17.0
B001315,2024-05-08,O,35,26.0,9.0,7.0
B001315,2025-05-14,O,33,26.0,7.0,9.0
B001315,2026-05-14,O,33,30.0,3.0,3.0
B001316,2022-07-01,C,37,,,
B001316,2023-08-07,H,43,31.0,12.0,2.0
B001316,2024-08-13,O,14,4.0,10.0,39.0
B001316,2025-08-11,O,12,11.0,1.0,3.0
B001316,2026-04-01,O,12,12.0,0.0,0.0
B001317,2022-05-01,C,2,,,
B001317,2023-05-12,H,3,2.0,1.0,0.0
B001317,2024-05-10,O,2,2.0,0.0,1.0
B001317,2025-04-29,O,2,2.0,0.0,0.0
B001317,2026-05-13,O,2,2.0,0.0,0.0
B001318,2023-05-15,H,54,,,
B001318,2024-05-15,O,62,42.0,20.0,12.0
B001318,2025-05-06,O,63,48.0,15.0,14.0
B001318,2026-04-30,O,64,54.0,10.0,9.0
B001321,2022-03-17,C,10,,,
B001321,2022-06-30,C,12,7.0,5.0,3.0
B001321,2023-11-02,C,33,0.0,33.0,12.0
B001321,2024-05-15,C,33,31.0,2.0,2.0
B001321,2025-05-13,H,36,22.0,14.0,11.0
B001322,2024-03-24,C,19,,,
B001322,2025-05-12,H,17,11.0,6.0,8.0
B001322,2026-05-07,O,17,9.0,8.0,8.0
B001323,2022-02-17,C,46,,,
B001323,2022-05-14,C,51,38.0,13.0,8.0
B001323,2023-11-10,C,61,34.0,27.0,17.0
B001323,2024-09-30,C,60,43.0,17.0,18.0
B001323,2025-08-13,H,63,49.0,14.0,11.0
B001324,2025-08-13,H,1,,,
B001324,2026-05-15,O,1,0.0,1.0,1.0
B001325,2024-03-27,C,79,,,
B001325,2025-08-13,H,132,15.0,117.0,130.0
B001326,2023-08-25,C,68,,,
B001326,2024-08-13,C,62,54.0,8.0,14.0
B001326,2025-08-13,H,78,31.0,47.0,31.0
B001327,2024-01-30,C,520,,,
B001327,2024-08-13,C,593,442.0,151.0,78.0
B001327,2025-08-13,H,608,271.0,337.0,288.0
C000059,2015-05-12,O,13,,,
C000059,2016-05-10,O,15,13.0,2.0,0.0
C000059,2017-05-04,O,16,15.0,1.0,0.0
C000059,2018-05-15,O,18,1.0,17.0,15.0
C000059,2019-05-10,O,17,16.0,1.0,2.0
C000059,2020-07-24,O,19,17.0,2.0,0.0
C000059,2021-07-29,O,19,15.0,4.0,4.0
C000059,2022-05-16,O,17,15.0,2.0,4.0
C000059,2023-05-12,O,17,13.0,4.0,4.0
C000059,2024-05-15,O,16,16.0,0.0,1.0
C000059,2025-05-14,O,16,16.0,0.0,0.0
C000059,2026-05-04,O,16,16.0,0.0,0.0
C000266,2015-05-14,O,27,,,
C000266,2016-04-28,O,36,28.0,8.0,0.0
C000266,2017-05-11,O,27,24.0,3.0,12.0
C000266,2018-06-07,O,27,17.0,10.0,10.0
C000266,2019-05-07,O,27,27.0,0.0,0.0
C000266,2020-07-30,O,26,24.0,2.0,2.0
C000266,2021-07-28,O,27,25.0,2.0,1.0
C000266,2022-05-10,O,24,22.0,2.0,4.0
C000266,2023-03-17,T,23,23.0,0.0,1.0
C000537,2015-05-15,O,23,,,
C000537,2016-05-13,O,10,10.0,0.0,13.0
C000537,2017-05-12,O,10,10.0,0.0,0.0
C000537,2018-05-15,O,9,5.0,4.0,5.0
C000537,2019-05-14,O,10,9.0,1.0,0.0
C000537,2020-07-22,O,10,9.0,1.0,1.0
C000537,2021-08-11,O,9,8.0,1.0,2.0
C000537,2022-05-13,O,8,7.0,1.0,2.0
C000537,2023-05-12,O,8,8.0,0.0,0.0
C000537,2024-05-09,O,8,8.0,0.0,0.0
C000537,2025-05-15,O,7,4.0,3.0,4.0
C000537,2026-05-15,O,6,5.0,1.0,2.0
C000714,2017-08-11,O,9,,,
C000714,2018-08-17,T,8,0.0,8.0,9.0
C000754,2015-06-12,O,57,,,
C000754,2016-07-15,O,55,40.0,15.0,16.0
C000754,2017-07-13,O,54,48.0,6.0,9.0
C000754,2018-06-13,O,52,26.0,26.0,28.0
C000754,2019-06-12,O,49,45.0,4.0,7.0
C000754,2020-08-13,O,51,41.0,10.0,8.0
C000754,2021-08-05,O,50,40.0,10.0,11.0
C000754,2022-06-14,O,46,33.0,13.0,17.0
C000754,2023-05-01,T,46,45.0,1.0,1.0
C000754,2025-09-05,C,4,0.0,4.0,46.0
C000984,2015-05-12,O,15,,,
C000984,2016-05-13,O,15,15.0,0.0,0.0
C000984,2017-05-15,O,15,15.0,0.0,0.0
C000984,2018-05-14,O,6,1.0,5.0,14.0
C000984,2019-05-13,O,6,5.0,1.0,1.0
C001036,2015-05-05,O,12,,,
C001036,2016-05-13,O,13,12.0,1.0,0.0
C001036,2017-01-17,T,9,2.0,7.0,11.0
C001037,2015-05-09,O,41,,,
C001037,2016-05-08,O,45,35.0,10.0,6.0
C001037,2017-05-15,O,45,31.0,14.0,14.0
C001037,2018-05-14,O,47,3.0,44.0,42.0
C001037,2019-01-26,T,48,44.0,4.0,3.0
C001038,2015-05-15,O,29,,,
C001038,2016-05-13,O,29,29.0,0.0,0.0
C001038,2017-05-15,O,28,25.0,3.0,4.0
C001038,2018-05-08,O,28,8.0,20.0,20.0
C001038,2019-04-03,T,26,23.0,3.0,5.0
C001039,2020-05-12,C,6,,,
C001039,2020-05-15,C,6,6.0,0.0,0.0
C001039,2021-08-13,H,5,5.0,0.0,1.0
C001039,2022-08-24,O,5,1.0,4.0,4.0
C001039,2023-08-17,O,5,5.0,0.0,0.0
C001039,2024-05-15,O,6,5.0,1.0,0.0
C001039,2025-08-09,O,34,4.0,30.0,2.0
C001045,2015-05-13,O,14,,,
C001045,2016-05-12,O,17,10.0,7.0,3.0
C001045,2017-01-10,T,17,16.0,1.0,1.0
C001048,2015-05-15,O,6,,,
C001048,2016-05-13,O,5,3.0,2.0,3.0
C001048,2017-05-10,O,6,3.0,3.0,3.0
C001048,2018-05-14,O,6,3.0,3.0,3.0
C001048,2019-02-01,T,5,2.0,3.0,3.0
C001049,2015-04-14,O,5,,,
C001049,2016-05-12,O,6,1.0,5.0,4.0
C001049,2017-05-15,O,8,1.0,7.0,5.0
C001049,2018-05-14,O,9,2.0,7.0,6.0
C001049,2019-05-09,O,9,3.0,6.0,6.0
C001049,2020-05-19,O,8,1.0,7.0,6.0
C001049,2021-04-02,T,6,1.0,5.0,7.0
C001051,2015-05-04,O,4,,,
C001051,2016-05-12,O,4,4.0,0.0,0.0
C001051,2017-05-12,O,4,4.0,0.0,0.0
C001051,2018-05-15,O,4,2.0,2.0,2.0
C001051,2019-05-08,O,8,2.0,6.0,2.0
C001051,2020-08-11,O,9,6.0,3.0,2.0
C001051,2021-07-23,O,7,6.0,1.0,3.0
C001051,2022-05-19,O,6,4.0,2.0,3.0
C001051,2023-05-13,O,5,3.0,2.0,3.0
C001051,2024-04-30,O,5,5.0,0.0,0.0
C001051,2025-05-09,O,3,3.0,0.0,2.0
C001051,2026-05-14,O,5,3.0,2.0,0.0
C001053,2015-05-15,O,66,,,
C001053,2016-04-29,O,62,60.0,2.0,6.0
C001053,2017-05-09,O,62,58.0,4.0,4.0
C001053,2018-05-09,O,62,12.0,50.0,50.0
C001053,2019-05-14,O,62,61.0,1.0,0.0
C001053,2020-08-13,O,61,60.0,1.0,2.0
C001053,2021-07-29,O,61,59.0,2.0,2.0
C001053,2022-07-28,O,55,38.0,17.0,21.0
C001053,2023-05-11,O,58,55.0,3.0,0.0
C001053,2024-08-13,O,59,29.0,30.0,29.0
C001053,2025-07-16,O,58,55.0,3.0,4.0
C001054,2019-05-15,C,16,,,
C001054,2020-05-14,C,16,10.0,6.0,6.0
C001054,2021-08-09,H,15,13.0,2.0,3.0
C001054,2022-05-12,O,16,8.0,8.0,7.0
C001054,2023-05-15,O,15,14.0,1.0,2.0
C001054,2024-05-14,O,16,6.0,10.0,9.0
C001054,2025-01-31,T,13,13.0,0.0,3.0
C001054,2026-01-14,C,12,11.0,1.0,2.0
C001054,2026-05-15,C,12,12.0,0.0,0.0
C001055,2018-07-12,C,35,,,
C001055,2019-05-06,H,34,33.0,1.0,2.0
C001055,2020-08-12,O,35,32.0,3.0,2.0
C001055,2021-07-25,O,35,32.0,3.0,4.0
C001055,2022-05-08,O,33,30.0,3.0,5.0
C001055,2023-05-03,O,33,32.0,1.0,1.0
C001055,2024-05-09,O,20,20.0,0.0,13.0
C001055,2025-05-05,O,22,20.0,2.0,0.0
C001055,2026-04-10,O,24,18.0,6.0,3.0
C001059,2015-05-15,O,41,,,
C001059,2016-05-16,O,42,32.0,10.0,9.0
C001059,2017-05-15,O,41,27.0,14.0,15.0
C001059,2018-05-15,O,39,28.0,11.0,13.0
C001059,2019-05-15,O,34,32.0,2.0,7.0
C001059,2020-08-13,O,32,27.0,5.0,7.0
C001059,2021-08-13,O,30,22.0,8.0,10.0
C001059,2022-08-12,O,28,21.0,7.0,8.0
C001059,2023-08-11,O,26,22.0,4.0,6.0
C001059,2024-08-09,O,22,6.0,16.0,20.0
C001059,2025-08-12,O,26,17.0,9.0,5.0
C001061,2015-05-15,O,4,,,
C001061,2016-05-16,O,5,3.0,2.0,1.0
C001061,2017-05-15,O,5,4.0,1.0,1.0
C001061,2018-05-15,O,5,4.0,1.0,1.0
C001061,2019-05-15,O,5,5.0,0.0,0.0
C001061,2020-08-12,O,5,5.0,0.0,0.0
C001061,2021-08-12,O,9,4.0,5.0,1.0
C001061,2022-05-16,O,6,3.0,3.0,6.0
C001061,2023-05-15,O,6,5.0,1.0,1.0
C001061,2024-05-14,O,8,5.0,3.0,1.0
C001061,2025-08-12,O,11,0.0,11.0,8.0
C001062,2015-08-13,O,368,,,
C001062,2016-08-11,O,455,270.0,185.0,130.0
C001062,2017-08-13,O,335,139.0,196.0,216.0
C001062,2018-08-10,O,183,49.0,134.0,316.0
C001062,2019-08-13,O,183,102.0,81.0,102.0
C001062,2020-08-12,O,154,76.0,78.0,127.0
C001062,2021-04-30,T,163,98.0,65.0,70.0
C001063,2015-05-15,O,17,,,
C001063,2016-05-16,O,18,17.0,1.0,0.0
C001063,2017-05-11,O,18,12.0,6.0,6.0
C001063,2018-05-14,O,18,5.0,13.0,13.0
C001063,2019-05-07,O,18,15.0,3.0,3.0
C001063,2020-06-10,O,17,17.0,0.0,1.0
C001063,2021-08-12,O,18,16.0,2.0,1.0
C001063,2022-06-15,O,17,17.0,0.0,1.0
C001063,2023-05-15,O,15,13.0,2.0,4.0
C001063,2024-05-15,O,15,13.0,2.0,2.0
C001063,2025-05-15,O,15,15.0,0.0,0.0
C001063,2025-11-13,C,13,0.0,13.0,15.0
C001063,2026-05-15,O,14,0.0,14.0,13.0
C001064,2014-04-29,C,8,,,
C001064,2015-01-27,T,33,1.0,32.0,7.0
C001066,2015-05-15,O,41,,,
C001066,2016-05-13,O,43,21.0,22.0,23.0
C001066,2017-05-15,O,43,25.0,18.0,17.0
C001066,2018-05-10,O,42,9.0,33.0,33.0
C001066,2019-05-15,O,38,27.0,11.0,16.0
C001066,2020-08-12,O,38,13.0,25.0,27.0
C001066,2021-08-12,O,52,14.0,38.0,24.0
C001066,2022-05-19,O,50,14.0,36.0,38.0
C001066,2023-05-24,O,51,24.0,27.0,26.0
C001066,2024-05-10,O,63,6.0,57.0,44.0
C001066,2025-05-15,O,66,50.0,16.0,12.0
C001066,2026-05-24,O,75,42.0,33.0,24.0
C001067,2015-07-29,O,4,,,
C001067,2016-07-15,O,3,3.0,0.0,1.0
C001067,2017-08-13,O,3,3.0,0.0,0.0
C001067,2019-08-08,O,3,1.0,2.0,2.0
C001067,2020-08-13,O,3,1.0,2.0,2.0
C001067,2021-08-13,O,3,3.0,0.0,0.0
C001067,2022-06-15,O,2,2.0,0.0,1.0
C001067,2023-08-13,O,2,2.0,0.0,0.0
C001067,2024-07-14,O,2,2.0,0.0,0.0
C001067,2025-08-13,O,2,2.0,0.0,0.0
C001068,2015-05-14,O,103,,,
C001068,2016-05-16,O,98,76.0,22.0,30.0
C001068,2017-05-12,O,100,82.0,18.0,21.0
C001068,2018-05-11,O,98,73.0,25.0,28.0
C001068,2019-05-15,O,97,72.0,25.0,29.0
C001068,2020-08-13,O,103,62.0,41.0,0.0
C001068,2021-08-13,O,85,63.0,22.0,40.0
C001068,2022-08-13,O,92,53.0,39.0,41.0
C001068,2023-08-10,O,99,62.0,37.0,36.0
C001068,2024-05-15,O,105,69.0,36.0,32.0
C001068,2025-05-14,O,95,76.0,19.0,29.0
C001068,2026-05-15,O,90,72.0,18.0,26.0
C001069,2015-05-12,O,30,,,
C001069,2016-05-10,O,36,26.0,10.0,4.0
C001069,2017-05-04,O,24,23.0,1.0,13.0
C001069,2018-05-15,O,31,15.0,16.0,9.0
C001069,2019-05-10,O,49,24.0,25.0,7.0
C001069,2020-08-05,O,105,61.0,44.0,26.0
C001069,2021-07-30,O,99,23.0,76.0,94.0
C001069,2022-05-13,O,68,46.0,22.0,52.0
C001069,2023-05-09,O,75,49.0,26.0,19.0
C001069,2024-05-13,O,69,43.0,26.0,32.0
C001069,2025-05-14,O,96,20.0,76.0,49.0
C001069,2026-05-14,O,103,82.0,21.0,14.0
C001072,2015-05-15,O,4,,,
C001072,2016-05-16,O,4,4.0,0.0,0.0
C001072,2017-05-15,O,3,3.0,0.0,1.0
C001072,2018-05-15,O,2,1.0,1.0,2.0
C001072,2019-05-10,O,2,2.0,0.0,0.0
C001072,2020-08-07,O,2,2.0,0.0,0.0
C001072,2021-08-24,O,2,2.0,0.0,0.0
C001072,2022-05-13,O,1,1.0,0.0,1.0
C001072,2023-05-13,O,1,1.0,0.0,0.0
C001072,2024-05-13,O,1,0.0,1.0,1.0
C001072,2025-05-13,O,1,1.0,0.0,0.0
C001072,2026-05-12,O,1,1.0,0.0,0.0
C001076,2015-05-13,O,9,,,
C001076,2016-05-13,O,14,8.0,6.0,1.0
C001076,2017-08-07,O,13,8.0,5.0,6.0
C001076,2017-08-31,T,9,3.0,6.0,10.0
C001077,2015-05-15,O,13,,,
C001077,2016-05-13,O,15,1.0,14.0,12.0
C001077,2017-05-16,O,14,1.0,13.0,14.0
C001077,2018-05-15,O,11,0.0,11.0,14.0
C001077,2019-01-31,T,8,1.0,7.0,10.0
C001078,2015-05-15,O,50,,,
C001078,2016-05-13,O,49,44.0,5.0,6.0
C001078,2017-05-03,O,46,40.0,6.0,9.0
C001078,2018-05-14,O,45,14.0,31.0,32.0
C001078,2019-05-08,O,46,42.0,4.0,3.0
C001078,2020-07-31,O,38,21.0,17.0,22.0
C001078,2021-08-13,O,65,19.0,46.0,16.0
C001078,2022-05-14,O,61,46.0,15.0,16.0
C001078,2023-05-12,O,61,19.0,42.0,39.0
C001078,2024-05-10,O,58,34.0,24.0,24.0
C001078,2025-05-13,O,50,41.0,9.0,15.0
C001080,2015-05-14,O,50,,,
C001080,2016-05-15,O,55,31.0,24.0,90.0
C001080,2017-05-14,O,54,46.0,8.0,89.0
C001080,2018-05-15,O,82,7.0,75.0,93.0
C001080,2019-05-15,O,74,35.0,39.0,93.0
C001080,2020-08-12,O,81,36.0,45.0,42.0
C001080,2021-08-07,O,66,50.0,16.0,30.0
C001080,2022-05-14,O,66,53.0,13.0,12.0
C001080,2023-06-28,O,64,50.0,14.0,16.0
C001080,2023-11-20,C,5,0.0,5.0,64.0
C001080,2024-05-13,O,62,1.0,61.0,5.0
C001080,2025-05-14,O,66,40.0,26.0,22.0
C001080,2026-05-14,O,56,41.0,15.0,26.0
C001083,2015-06-15,O,41,,,
C001083,2016-08-14,O,65,39.0,26.0,2.0
C001083,2017-02-02,T,103,30.0,73.0,35.0
C001084,2015-05-15,O,5,,,
C001084,2016-05-16,O,5,5.0,0.0,0.0
C001084,2017-06-06,O,6,5.0,1.0,0.0
C001084,2018-05-15,O,6,1.0,5.0,5.0
C001084,2019-05-15,O,7,2.0,5.0,4.0
C001084,2020-08-13,O,6,5.0,1.0,2.0
C001084,2021-08-25,O,5,5.0,0.0,1.0
C001084,2022-05-16,O,23,4.0,19.0,1.0
C001084,2023-05-15,O,56,23.0,33.0,0.0
C001090,2021-08-13,O,106,,,
C001090,2022-08-15,O,96,63.0,33.0,43.0
C001090,2023-08-10,O,93,51.0,42.0,45.0
C001090,2024-08-13,O,117,73.0,44.0,20.0
C001090,2025-05-01,T,120,80.0,40.0,37.0
C001091,2015-07-15,O,2,,,
C001091,2016-07-15,O,2,0.0,2.0,2.0
C001091,2017-08-11,O,1,0.0,1.0,2.0
C001091,2018-08-13,O,2,1.0,1.0,0.0
C001091,2019-08-12,O,2,1.0,1.0,1.0
C001091,2020-08-21,O,2,1.0,1.0,1.0
C001091,2021-08-12,O,2,1.0,1.0,1.0
C001091,2022-08-12,O,3,0.0,3.0,2.0
C001091,2023-08-11,O,3,0.0,3.0,3.0
C001091,2024-08-13,O,4,3.0,1.0,0.0
C001091,2025-08-12,O,3,2.0,1.0,2.0
C001092,2015-04-21,O,36,,,
C001092,2019-10-30,T,38,0.0,38.0,52.0
C001093,2015-05-15,O,7,,,
C001093,2016-05-16,O,12,4.0,8.0,3.0
C001093,2017-05-15,O,14,11.0,3.0,1.0
C001093,2018-05-15,O,14,2.0,12.0,12.0
C001093,2019-05-13,O,14,13.0,1.0,1.0
C001093,2020-08-12,O,12,9.0,3.0,5.0
C001093,2021-03-01,T,12,12.0,0.0,0.0
C001094,2015-04-29,O,17,,,
C001094,2016-07-28,O,17,17.0,0.0,0.0
C001094,2017-05-11,O,17,17.0,0.0,0.0
C001094,2018-05-08,O,17,3.0,14.0,14.0
C001094,2019-05-07,O,17,16.0,1.0,1.0
C001094,2020-08-11,O,17,17.0,0.0,0.0
C001094,2021-01-12,T,17,17.0,0.0,0.0
C001096,2015-04-19,O,20,,,
C001096,2016-05-11,O,18,12.0,6.0,8.0
C001096,2017-04-27,O,17,17.0,0.0,1.0
C001096,2018-05-05,O,17,5.0,12.0,12.0
C001097,2015-05-14,O,13,,,
C001097,2016-08-15,O,10,10.0,0.0,3.0
C001097,2017-08-10,O,10,9.0,1.0,1.0
C001097,2018-08-10,O,10,1.0,9.0,9.0
C001097,2019-08-12,O,10,10.0,0.0,0.0
C001097,2020-08-13,O,10,10.0,0.0,0.0
C001097,2021-08-13,O,10,10.0,0.0,0.0
C001097,2022-08-08,O,9,9.0,0.0,1.0
C001097,2023-08-07,O,9,9.0,0.0,0.0
C001097,2024-08-13,O,9,9.0,0.0,0.0
C001097,2025-01-31,T,9,9.0,0.0,0.0
C001101,2015-05-13,O,165,,,
C001101,2016-08-12,O,111,54.0,57.0,101.0
C001101,2017-08-07,O,108,74.0,34.0,62.0
C001101,2018-05-11,O,94,29.0,65.0,77.0
C001101,2019-07-31,O,95,51.0,44.0,42.0
C001101,2020-08-12,O,112,44.0,68.0,56.0
C001101,2021-08-11,O,99,64.0,35.0,72.0
C001101,2022-08-12,O,51,22.0,29.0,62.0
C001101,2023-06-08,O,52,43.0,9.0,9.0
C001101,2024-05-14,O,54,38.0,16.0,17.0
C001101,2025-05-15,O,45,34.0,11.0,20.0
C001101,2026-05-15,O,45,33.0,12.0,15.0
C001103,2014-05-15,C,2,,,
C001103,2015-07-24,H,55,0.0,55.0,3.0
C001103,2016-08-15,O,61,24.0,37.0,36.0
C001103,2017-05-09,O,60,53.0,7.0,8.0
C001103,2018-08-02,O,58,22.0,36.0,39.0
C001103,2019-08-13,O,62,38.0,24.0,26.0
C001103,2020-08-03,O,66,20.0,46.0,48.0
C001103,2021-08-05,O,58,26.0,32.0,42.0
C001103,2022-06-14,O,56,36.0,20.0,23.0
C001103,2023-07-19,O,49,28.0,21.0,28.0
C001103,2024-07-10,O,45,24.0,21.0,25.0
C001103,2025-05-14,O,44,32.0,12.0,13.0
C001103,2026-06-18,O,44,40.0,4.0,5.0
C001104,2020-02-04,C,1,,,
C001104,2021-08-13,H,14,1.0,13.0,0.0
C001104,2022-08-07,O,4,1.0,3.0,22.0
C001105,2014-03-26,C,70,,,
C001105,2015-06-13,H,32,28.0,4.0,42.0
C001105,2016-06-14,O,31,21.0,10.0,11.0
C001105,2017-05-14,O,51,19.0,32.0,4.0
C001105,2018-07-11,O,39,13.0,26.0,46.0
C001105,2019-03-31,T,35,30.0,5.0,14.0
C001106,2015-05-15,H,15,,,
C001106,2016-05-16,O,14,10.0,4.0,5.0
C001106,2017-05-09,O,14,14.0,0.0,0.0
C001106,2018-05-15,O,14,1.0,13.0,13.0
C001106,2019-01-31,T,9,0.0,9.0,14.0
C001107,2015-08-13,H,93,,,
C001107,2016-08-13,O,93,68.0,25.0,36.0
C001107,2017-08-13,O,112,82.0,30.0,33.0
C001107,2018-08-13,O,101,38.0,63.0,65.0
C001107,2019-05-06,T,101,81.0,20.0,45.0
C001108,2015-11-01,C,13,,,
C001108,2016-05-15,C,14,7.0,7.0,6.0
C001108,2017-05-08,O,23,6.0,17.0,12.0
C001108,2018-05-15,O,24,13.0,11.0,18.0
C001108,2019-05-10,O,25,23.0,2.0,1.0
C001108,2020-08-13,O,29,18.0,11.0,13.0
C001108,2021-08-13,O,26,24.0,2.0,3.0
C001108,2022-06-14,O,25,22.0,3.0,4.0
C001108,2023-08-10,O,26,25.0,1.0,0.0
C001108,2024-08-13,O,25,24.0,1.0,2.0
C001108,2025-08-12,O,26,23.0,3.0,20.0
C001109,2016-07-14,C,23,,,
C001109,2017-08-11,H,24,23.0,1.0,0.0
C001109,2018-08-13,O,26,12.0,14.0,12.0
C001109,2019-08-13,O,26,26.0,0.0,0.0
C001109,2020-08-13,O,25,24.0,1.0,2.0
C001109,2021-08-13,O,24,24.0,0.0,1.0
C001109,2022-08-13,O,23,16.0,7.0,8.0
C001109,2023-03-05,T,23,23.0,0.0,0.0
C001110,2015-07-21,C,37,,,
C001110,2016-07-11,C,37,36.0,1.0,1.0
C001110,2017-05-07,H,38,12.0,26.0,25.0
C001110,2018-05-15,O,41,4.0,37.0,34.0
C001110,2019-05-15,O,41,41.0,0.0,0.0
C001110,2020-08-29,O,41,41.0,0.0,0.0
C001110,2021-08-06,O,35,34.0,1.0,7.0
C001110,2022-05-16,O,35,26.0,9.0,9.0
C001110,2023-05-24,O,35,35.0,0.0,0.0
C001110,2024-05-05,O,36,35.0,1.0,0.0
C001110,2025-05-15,O,34,33.0,1.0,3.0
C001110,2026-05-15,O,35,33.0,2.0,1.0
C001111,2017-05-12,H,21,,,
C001111,2018-05-15,O,16,13.0,3.0,8.0
C001111,2019-05-15,O,9,8.0,1.0,8.0
C001111,2020-07-17,O,9,8.0,1.0,1.0
C001111,2021-08-07,O,9,9.0,0.0,0.0
C001111,2022-05-12,O,7,7.0,0.0,2.0
C001111,2022-09-27,T,12,0.0,12.0,7.0
C001112,2015-05-13,C,3,,,
C001112,2016-05-13,C,2,1.0,1.0,2.0
C001112,2017-04-27,H,2,2.0,0.0,0.0
C001112,2018-05-10,O,12,0.0,12.0,2.0
C001112,2019-05-12,O,5,3.0,2.0,9.0
C001112,2020-07-15,O,5,5.0,0.0,0.0
C001112,2021-07-30,O,5,5.0,0.0,0.0
C001112,2022-07-29,O,6,3.0,3.0,2.0
C001112,2023-08-07,O,6,6.0,0.0,0.0
C001112,2024-08-05,O,7,0.0,7.0,6.0
C001112,2025-05-06,O,6,6.0,0.0,1.0
C001114,2018-08-09,O,76,,,
C001114,2019-07-23,O,70,64.0,6.0,15.0
C001114,2020-08-13,O,89,29.0,60.0,124.0
C001114,2021-08-13,O,157,31.0,126.0,78.0
C001114,2022-08-13,O,177,91.0,86.0,70.0
C001114,2023-08-11,O,162,109.0,53.0,58.0
C001114,2024-08-05,O,113,76.0,37.0,53.0
C001115,2017-11-03,C,6,,,
C001115,2019-01-10,C,7,1.0,6.0,5.0
C001115,2019-05-15,O,8,4.0,4.0,3.0
C001115,2020-08-13,O,8,7.0,1.0,1.0
C001115,2021-08-12,O,8,7.0,1.0,1.0
C001115,2022-05-16,O,8,7.0,1.0,1.0
C001115,2023-07-14,O,8,7.0,1.0,1.0
C001115,2024-05-10,O,8,8.0,0.0,0.0
C001115,2025-05-13,O,9,7.0,2.0,1.0
C001116,2020-05-09,C,6,,,
C001116,2021-08-13,H,7,1.0,6.0,5.0
C001116,2022-08-11,O,7,2.0,5.0,5.0
C001116,2023-08-14,O,7,6.0,1.0,1.0
C001116,2024-05-16,O,7,7.0,0.0,0.0
C001116,2025-08-13,O,7,5.0,2.0,2.0
C001117,2018-08-05,C,32,,,
C001117,2019-06-14,H,41,15.0,26.0,17.0
C001117,2020-08-12,O,47,9.0,38.0,32.0
C001117,2021-08-13,O,47,36.0,11.0,12.0
C001117,2022-08-11,O,52,14.0,38.0,36.0
C001117,2023-08-12,O,52,38.0,14.0,17.0
C001117,2024-08-09,O,47,18.0,29.0,37.0
C001117,2025-08-06,O,39,30.0,9.0,17.0
C001118,2017-12-27,C,19,,,
C001118,2018-09-13,C,19,8.0,11.0,11.0
C001118,2019-05-15,H,19,5.0,14.0,14.0
C001118,2020-08-09,O,20,14.0,6.0,5.0
C001118,2021-08-13,O,20,19.0,1.0,1.0
C001118,2022-05-16,O,19,16.0,3.0,4.0
C001118,2023-08-11,O,20,9.0,11.0,10.0
C001118,2024-08-13,O,22,9.0,13.0,11.0
C001118,2025-08-13,O,21,21.0,0.0,1.0
C001120,2018-04-20,C,17,,,
C001120,2018-08-12,C,16,15.0,1.0,2.0
C001120,2019-08-12,H,16,16.0,0.0,0.0
