doc_id,filing_type,annee_index,statut,traitement
30002106,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10014085,A,2015,parse_ok,parsé élec — avec données
10010275,O,2015,parse_ok,parsé élec — avec données
20002307,P,2015,parse_ok,parsé élec — avec données
20002531,P,2015,parse_ok,parsé élec — avec données
20002581,P,2015,parse_ok,parsé élec — avec données
20002628,P,2015,parse_ok,parsé élec — avec données
20002642,P,2015,parse_ok,parsé élec — avec données
20002832,P,2015,parse_ok,parsé élec — avec données
20002945,P,2015,parse_ok,parsé élec — avec données
20003001,P,2015,parse_ok,parsé élec — avec données
20003203,P,2015,parse_ok,parsé élec — avec données
20003352,P,2015,parse_ok,parsé élec — avec données
20003476,P,2015,parse_ok,parsé élec — avec données
20003518,P,2015,parse_ok,parsé élec — avec données
20003710,P,2015,parse_ok,parsé élec — avec données
20003907,P,2015,parse_ok,parsé élec — avec données
20004045,P,2015,parse_ok,parsé élec — avec données
20004198,P,2015,parse_ok,parsé élec — avec données
30002096,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10010765,O,2015,parse_ok,parsé élec — avec données
20002942,P,2015,parse_ok,parsé élec — avec données
20003117,P,2015,parse_ok,parsé élec — avec données
20003316,P,2015,parse_ok,parsé élec — avec données
20003864,P,2015,parse_ok,parsé élec — avec données
9109820,O,2015,scanne_hors_V1,OCRisé B3 (H/T/O — Schedule A+B)
9108668,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10013466,O,2015,parse_ok,parsé élec — avec données
9108669,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9107510,C,2015,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
10009277,C,2015,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10013961,A,2015,parse_ok,parsé élec — avec données
10014377,A,2015,parse_ok,parsé élec — avec données
10012656,O,2015,parse_ok,parsé élec — avec données
9106477,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
20001253,P,2015,parse_ok,parsé élec — avec données
9108735,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9109520,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9109724,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10009538,C,2015,parse_ok_vide,parsé élec — rien à déclarer/tickériser
9108240,D,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9108534,D,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10008265,C,2015,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10010810,O,2015,parse_ok,parsé élec — avec données
10012488,A,2015,parse_ok,parsé élec — avec données
10013276,A,2015,parse_ok,parsé élec — avec données
9114350,A,2015,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
10011708,O,2015,parse_ok,parsé élec — avec données
9105818,E,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
40000365,D,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10010927,O,2015,parse_ok,parsé élec — avec données
9108535,D,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9107461,C,2015,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
9106522,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10011476,O,2015,parse_ok,parsé élec — avec données
10011638,O,2015,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10011698,O,2015,parse_ok,parsé élec — avec données
9107278,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9109794,C,2015,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
9108219,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9110843,A,2015,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
10013226,A,2015,parse_ok,parsé élec — avec données
10011182,O,2015,parse_ok,parsé élec — avec données
10012003,O,2015,parse_ok,parsé élec — avec données
9109106,O,2015,scanne_hors_V1,OCRisé B3 (H/T/O — Schedule A+B)
10012880,A,2015,parse_ok,parsé élec — avec données
10012919,A,2015,parse_ok,parsé élec — avec données
10010432,O,2015,parse_ok,parsé élec — avec données
10018502,A,2015,parse_ok,parsé élec — avec données
10011384,O,2015,parse_ok,parsé élec — avec données
9107215,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
20003554,P,2015,parse_ok,parsé élec — avec données
20003731,P,2015,parse_ok,parsé élec — avec données
20003783,P,2015,parse_ok,parsé élec — avec données
20003812,P,2015,parse_ok,parsé élec — avec données
20004089,P,2015,parse_ok,parsé élec — avec données
30001954,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10006508,A,2015,parse_ok,parsé élec — avec données
10006500,C,2015,parse_ok,parsé élec — avec données
10009324,C,2015,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10008600,C,2015,parse_ok_vide,parsé élec — rien à déclarer/tickériser
9107718,D,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9105820,E,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10009515,C,2015,parse_ok_vide,parsé élec — rien à déclarer/tickériser
9107867,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10009837,A,2015,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10009605,C,2015,parse_ok_vide,parsé élec — rien à déclarer/tickériser
9108182,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10009389,C,2015,parse_ok,parsé élec — avec données
9108124,D,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10008076,A,2015,parse_ok,parsé élec — avec données
10007646,C,2015,parse_ok,parsé élec — avec données
9106153,D,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9108173,C,2015,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
10011361,O,2015,parse_ok,parsé élec — avec données
10007991,C,2015,parse_ok,parsé élec — avec données
30001518,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
30001561,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10010057,O,2015,parse_ok,parsé élec — avec données
10012620,A,2015,parse_ok,parsé élec — avec données
10010438,O,2015,parse_ok,parsé élec — avec données
20002396,P,2015,parse_ok,parsé élec — avec données
20003043,P,2015,parse_ok,parsé élec — avec données
20003567,P,2015,parse_ok,parsé élec — avec données
20004118,P,2015,parse_ok,parsé élec — avec données
10008860,C,2015,parse_ok,parsé élec — avec données
10009452,C,2015,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10009355,C,2015,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10008353,C,2015,parse_ok,parsé élec — avec données
10009933,O,2015,parse_ok,parsé élec — avec données
9106290,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
10010670,O,2015,parse_ok,parsé élec — avec données
30001848,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9108228,C,2015,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
30001707,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9110354,A,2015,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
9109865,O,2015,scanne_hors_V1,gros annuel scanné — exclu budget (tracé)
9105899,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9105987,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9106071,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9106129,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9106212,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9106289,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9106370,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9106478,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9107083,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9107084,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9107122,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9107202,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9107276,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9107366,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9107432,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9107433,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9107552,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9107575,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9107663,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9107761,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9107825,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9107856,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9107986,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9108027,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9108134,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9108163,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9108639,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10010627,O,2015,parse_ok,parsé élec — avec données
10010333,O,2015,parse_ok,parsé élec — avec données
20002313,P,2015,parse_ok,parsé élec — avec données
20002494,P,2015,parse_ok,parsé élec — avec données
20002643,P,2015,parse_ok,parsé élec — avec données
20002834,P,2015,parse_ok,parsé élec — avec données
20002995,P,2015,parse_ok,parsé élec — avec données
20003326,P,2015,parse_ok,parsé élec — avec données
20003525,P,2015,parse_ok,parsé élec — avec données
20003699,P,2015,parse_ok,parsé élec — avec données
20003887,P,2015,parse_ok,parsé élec — avec données
20004038,P,2015,parse_ok,parsé élec — avec données
20004186,P,2015,parse_ok,parsé élec — avec données
10009249,C,2015,parse_ok_vide,parsé élec — rien à déclarer/tickériser
9107653,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9107672,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10009382,A,2015,parse_ok,parsé élec — avec données
10009380,C,2015,parse_ok,parsé élec — avec données
10011199,O,2015,parse_ok,parsé élec — avec données
30002039,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9108113,C,2015,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
40000400,D,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10013896,A,2015,parse_ok,parsé élec — avec données
10012748,O,2015,parse_ok,parsé élec — avec données
9106266,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9106479,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9107330,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9108917,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9108112,C,2015,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
10009004,A,2015,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10009002,C,2015,parse_ok_vide,parsé élec — rien à déclarer/tickériser
9107774,D,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9107801,C,2015,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
30001614,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10013012,A,2015,parse_ok,parsé élec — avec données
10011864,O,2015,parse_ok,parsé élec — avec données
10011267,O,2015,parse_ok,parsé élec — avec données
10010568,O,2015,parse_ok,parsé élec — avec données
30002127,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9106256,D,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10009372,C,2015,parse_ok_vide,parsé élec — rien à déclarer/tickériser
9109107,O,2015,scanne_hors_V1,OCRisé B3 (H/T/O — Schedule A+B)
10011840,O,2015,parse_ok,parsé élec — avec données
10009256,C,2015,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10009479,C,2015,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10009236,C,2015,parse_ok_vide,parsé élec — rien à déclarer/tickériser
9108030,D,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10013225,A,2015,parse_ok,parsé élec — avec données
10010008,O,2015,parse_ok,parsé élec — avec données
9106097,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9106174,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9106175,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9106288,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
20002625,P,2015,parse_ok,parsé élec — avec données
20003165,P,2015,parse_ok,parsé élec — avec données
20003371,P,2015,parse_ok,parsé élec — avec données
20003788,P,2015,parse_ok,parsé élec — avec données
20003845,P,2015,parse_ok,parsé élec — avec données
9107855,P,2015,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
20003995,P,2015,parse_ok,parsé élec — avec données
20004117,P,2015,parse_ok,parsé élec — avec données
10004731,T,2015,parse_ok,parsé élec — avec données
30000792,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9108111,C,2015,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
10013909,A,2015,parse_ok,parsé élec — avec données
10009738,O,2015,parse_ok,parsé élec — avec données
20002366,P,2015,parse_ok,parsé élec — avec données
20002685,P,2015,parse_ok,parsé élec — avec données
20002841,P,2015,parse_ok,parsé élec — avec données
20003229,P,2015,parse_ok,parsé élec — avec données
20003383,P,2015,parse_ok,parsé élec — avec données
20003730,P,2015,parse_ok,parsé élec — avec données
20003900,P,2015,parse_ok,parsé élec — avec données
20004206,P,2015,parse_ok,parsé élec — avec données
30001857,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9109736,A,2015,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
10011939,O,2015,parse_ok,parsé élec — avec données
9107338,C,2015,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
10005002,C,2015,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10010678,O,2015,parse_ok,parsé élec — avec données
10010605,O,2015,parse_ok,parsé élec — avec données
10007009,C,2015,parse_ok,parsé élec — avec données
30001147,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10012925,A,2015,parse_ok,parsé élec — avec données
9111356,A,2015,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
9115035,A,2015,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
10010763,O,2015,parse_ok,parsé élec — avec données
20003000,P,2015,parse_ok,parsé élec — avec données
20003840,P,2015,parse_ok,parsé élec — avec données
20004004,P,2015,parse_ok,parsé élec — avec données
10010304,O,2015,parse_ok,parsé élec — avec données
30001785,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10008473,C,2015,parse_ok,parsé élec — avec données
9106429,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10010547,O,2015,parse_ok,parsé élec — avec données
9109108,O,2015,scanne_hors_V1,OCRisé B3 (H/T/O — Schedule A+B)
9108229,C,2015,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
9107625,D,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10008868,C,2015,parse_ok,parsé élec — avec données
9107491,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10009769,C,2015,parse_ok,parsé élec — avec données
9108212,D,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10011933,O,2015,parse_ok,parsé élec — avec données
9107648,C,2015,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
9107256,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9107490,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9107936,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9108397,C,2015,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
9108183,X,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10010818,O,2015,parse_ok,parsé élec — avec données
10011786,O,2015,parse_ok,parsé élec — avec données
9107800,C,2015,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
40000354,D,2015,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9109431,O,2015,scanne_hors_V1,OCRisé B3 (H/T/O — Schedule A+B)
