doc_id,provenance,filing_type,annee_index,bioguide,declarant_name,state_district,transaction_date,transaction_date_brute,disclosure_date,ticker,asset_description,asset_code,operation_type,owner,amount_range,amount_lo,amount_hi,amount_mid,amount_mid_conventionnel,amount_reconstruit,amount_exact,cle_naturelle,occurrence_index,n_docs_vus,source,sens,echo_ptr
10051327,fd_O,O,2022,C001117,Sean Casten,IL06,2022-02-25,02/25/2022,2023-08-12,VTSAX,Casten Shared Investments ⇒,,Sale,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"C001117|02/25/2022|VTSAX|S|$15,001 - $50,000|SELF",0,1,site,S,False
10051327,fd_O,O,2022,C001117,Sean Casten,IL06,2022-12-21,12/21/2022,2023-08-12,VTSAX,Casten Shared Investments ⇒,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001117|12/21/2022|VTSAX|P|$1,001 - $15,000|SELF",0,2,site,P,False
10051327,fd_O,O,2022,C001117,Sean Casten,IL06,2022-12-20,12/20/2022,2023-08-12,VTSAX,Casten Shared Investments ⇒,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001117|12/20/2022|VTSAX|S|$1,001 - $15,000|SELF",0,2,site,S,False
10051327,fd_O,O,2022,C001117,Sean Casten,IL06,2022-12-16,12/16/2022,2023-08-12,GFAFX,Schwab Acct ...3673 ⇒ JT,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001117|12/16/2022|GFAFX|P|$1,001 - $15,000|SELF",0,2,site,P,False
10051327,fd_O,O,2022,C001117,Sean Casten,IL06,2022-12-15,12/15/2022,2023-08-12,SFILX,Sean Casten 12/28/95 Trust (Schwab Acct ...1477) ⇒,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"C001117|12/15/2022|SFILX|P|$1,001 - $15,000|SELF",0,2,site,P,False
10051612,fd_O,O,2022,A000372,Richard W. Allen,GA12,2022-07-14,07/14/2022,2023-08-12,NFEAX,CONT IRA ⇒ SP,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"A000372|07/14/2022|NFEAX|P|$1,001 - $15,000|SELF",0,1,site,P,False
10051612,fd_O,O,2022,A000372,Richard W. Allen,GA12,2022-08-10,08/10/2022,2023-08-12,SCHB,CONT IRA ⇒ SP,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"A000372|08/10/2022|SCHB|P|$1,001 - $15,000|SELF",0,1,site,P,False
10051612,fd_O,O,2022,A000372,Richard W. Allen,GA12,2022-03-10,03/10/2022,2023-08-12,SCHD,CONT IRA ⇒ SP,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"A000372|03/10/2022|SCHD|P|$1,001 - $15,000|SELF",0,1,site,P,False
10051612,fd_O,O,2022,A000372,Richard W. Allen,GA12,2022-02-10,02/10/2022,2023-08-12,SCHD,INIRA ⇒ SP,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"A000372|02/10/2022|SCHD|P|$1,001 - $15,000|SELF",0,1,site,P,False
10051612,fd_O,O,2022,A000372,Richard W. Allen,GA12,2022-07-11,07/11/2022,2023-08-12,ATVI,INIRA ⇒ SP,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"A000372|07/11/2022|ATVI|S|$1,001 - $15,000|SELF",0,1,site,S,False
10051612,fd_O,O,2022,A000372,Richard W. Allen,GA12,2022-08-19,08/19/2022,2023-08-12,SCHM,INIRA ⇒ SP,,Purchase,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"A000372|08/19/2022|SCHM|P|$15,001 - $50,000|SELF",0,1,site,P,False
10051612,fd_O,O,2022,A000372,Richard W. Allen,GA12,2022-07-08,07/8/2022,2023-08-12,SCHD,INIRA ⇒ SP,,Purchase,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"A000372|07/8/2022|SCHD|P|$15,001 - $50,000|SELF",0,1,site,P,False
10051612,fd_O,O,2022,A000372,Richard W. Allen,GA12,2022-08-03,08/3/2022,2023-08-12,XLP,INIRA ⇒ SP,,Purchase,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"A000372|08/3/2022|XLP|P|$15,001 - $50,000|SELF",0,1,site,P,False
10051612,fd_O,O,2022,A000372,Richard W. Allen,GA12,2022-12-08,12/8/2022,2023-08-12,XLU,INIRA ⇒ SP,,Purchase,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"A000372|12/8/2022|XLU|P|$15,001 - $50,000|SELF",0,1,site,P,False
10051612,fd_O,O,2022,A000372,Richard W. Allen,GA12,2022-02-02,02/2/2022,2023-08-12,ATVI,IRA ⇒,,Sale,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"A000372|02/2/2022|ATVI|S|$15,001 - $50,000|SELF",0,1,site,S,False
10051612,fd_O,O,2022,A000372,Richard W. Allen,GA12,2022-03-08,03/8/2022,2023-08-12,IGSB,IRA ⇒,,Sale,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"A000372|03/8/2022|IGSB|S|$15,001 - $50,000|SELF",0,1,site,S,False
10051612,fd_O,O,2022,A000372,Richard W. Allen,GA12,2022-07-14,07/14/2022,2023-08-12,SCHA,IRA ⇒,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"A000372|07/14/2022|SCHA|P|$1,001 - $15,000|SELF",0,1,site,P,False
10051612,fd_O,O,2022,A000372,Richard W. Allen,GA12,2022-03-25,03/25/2022,2023-08-12,XLU,IRA ⇒,,Purchase,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"A000372|03/25/2022|XLU|P|$15,001 - $50,000|SELF",0,1,site,P,False
10051612,fd_O,O,2022,A000372,Richard W. Allen,GA12,2022-12-08,12/8/2022,2023-08-12,SCHB,LIVTR ⇒ SP,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"A000372|12/8/2022|SCHB|S|$1,001 - $15,000|SELF",0,1,site,S,False
10051612,fd_O,O,2022,A000372,Richard W. Allen,GA12,2022-08-19,08/19/2022,2023-08-12,SCHA,LIVTR ⇒ SP,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"A000372|08/19/2022|SCHA|P|$1,001 - $15,000|SELF",0,1,site,P,False
10051612,fd_O,O,2022,A000372,Richard W. Allen,GA12,2022-01-25,01/25/2022,2023-08-12,SCHA,LIVTR ⇒ SP,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"A000372|01/25/2022|SCHA|S|$1,001 - $15,000|SELF",0,1,site,S,False
10051612,fd_O,O,2022,A000372,Richard W. Allen,GA12,2022-10-07,10/7/2022,2023-08-12,SBUX,LIVTR ⇒ SP,,Purchase,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"A000372|10/7/2022|SBUX|P|$15,001 - $50,000|SELF",0,1,site,P,False
10051612,fd_O,O,2022,A000372,Richard W. Allen,GA12,2022-02-03,02/3/2022,2023-08-12,CB,"R.W. Allen & Associates, Inc. ⇒ RWA&A - Securities ⇒ SP",,Sale,SELF,"$100,001 - $250,000",100001.0,250000.0,175000.5,175000.5,False,False,"A000372|02/3/2022|CB|S|$100,001 - $250,000|SELF",0,1,site,S,False
10051612,fd_O,O,2022,A000372,Richard W. Allen,GA12,2022-08-18,08/18/2022,2023-08-12,SCHM,"R.W. Allen & Associates, Inc. ⇒ RWA&A - Securities ⇒ SP",,Purchase,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"A000372|08/18/2022|SCHM|P|$15,001 - $50,000|SELF",0,1,site,P,False
10051612,fd_O,O,2022,A000372,Richard W. Allen,GA12,2022-12-08,12/8/2022,2023-08-12,SCHM,"R.W. Allen & Associates, Inc. ⇒ RWA&A - Securities ⇒ SP",,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"A000372|12/8/2022|SCHM|S|$1,001 - $15,000|SELF",0,1,site,S,False
10051612,fd_O,O,2022,A000372,Richard W. Allen,GA12,2022-01-18,01/18/2022,2023-08-12,SCHA,"R.W. Allen & Associates, Inc. ⇒ RWA&A - Securities ⇒ SP",,Sale (Partial),SELF,"$50,001 - $100,000",50001.0,100000.0,75000.5,75000.5,False,False,"A000372|01/18/2022|SCHA|S|$50,001 - $100,000|SELF",0,1,site,S,False
10051612,fd_O,O,2022,A000372,Richard W. Allen,GA12,2022-03-10,03/10/2022,2023-08-12,SSB,"R.W. Allen & Associates, Inc. ⇒ RWA&A - Securities ⇒ SP",,Purchase,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"A000372|03/10/2022|SSB|P|$15,001 - $50,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-02-03,02/3/2022,2023-08-12,ACES,ALPS Clean Energy ETF  [ST] SP,,Sale (Partial),SELF,"$500,001 - $1,000,000",500001.0,1000000.0,750000.5,750000.5,False,False,"P000608|02/3/2022|ACES|S|$500,001 - $1,000,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-05-09,05/9/2022,2023-08-12,BINSX,Baillie Gifford Intl Alpha Fund Class I  [MF],,Sale,SELF,"$250,001 - $500,000",250001.0,500000.0,375000.5,375000.5,False,False,"P000608|05/9/2022|BINSX|S|$250,001 - $500,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-06-15,06/15/2022,2023-08-12,AWEIX,CBIC Atlas Disciplined  [MF],,Sale (Partial),SELF,"$100,001 - $250,000",100001.0,250000.0,175000.5,175000.5,False,False,"P000608|06/15/2022|AWEIX|S|$100,001 - $250,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-11-02,11/2/2022,2023-08-12,AWEIX,CBIC Atlas Disciplined  [MF] SP,,Sale (Partial),SELF,"$250,001 - $500,000",250001.0,500000.0,375000.5,375000.5,False,False,"P000608|11/2/2022|AWEIX|S|$250,001 - $500,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-05-16,05/16/2022,2023-08-12,AWYIX,CBIC Atlas Equity Income Inst  [MF],,Purchase,SELF,"$500,001 - $1,000,000",500001.0,1000000.0,750000.5,750000.5,False,False,"P000608|05/16/2022|AWYIX|P|$500,001 - $1,000,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-05-20,05/20/2022,2023-08-12,AWMIX,CBIC Atlas Mid Cap Eqty Inst  [MF],,Sale (Partial),SELF,"$250,001 - $500,000",250001.0,500000.0,375000.5,375000.5,False,False,"P000608|05/20/2022|AWMIX|S|$250,001 - $500,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-06-14,06/14/2022,2023-08-12,AWMIX,CBIC Atlas Mid Cap Eqty Inst  [MF],,Sale (Partial),SELF,"$100,001 - $250,000",100001.0,250000.0,175000.5,175000.5,False,False,"P000608|06/14/2022|AWMIX|S|$100,001 - $250,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-12-06,12/6/2022,2023-08-12,AWYIX,CIBC Atlas Equity Income Instl  [MF],,Sale,SELF,"$500,001 - $1,000,000",500001.0,1000000.0,750000.5,750000.5,False,False,"P000608|12/6/2022|AWYIX|S|$500,001 - $1,000,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-01-31,01/31/2022,2023-08-12,CPXIX,Cohen & Steers Preferred Securities & Income Fund,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"P000608|01/31/2022|CPXIX|P|$1,001 - $15,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-02-28,02/28/2022,2023-08-12,CPXIX,Cohen & Steers Preferred Securities & Income Fund,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"P000608|02/28/2022|CPXIX|P|$1,001 - $15,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-03-21,03/21/2022,2023-08-12,CPXIX,Cohen & Steers Preferred Securities & Income Fund,,Sale,SELF,"$250,001 - $500,000",250001.0,500000.0,375000.5,375000.5,False,False,"P000608|03/21/2022|CPXIX|S|$250,001 - $500,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-05-16,05/16/2022,2023-08-12,EGFIX,Edgewood Growth Inst  [MF],,Sale,SELF,"$500,001 - $1,000,000",500001.0,1000000.0,750000.5,750000.5,False,False,"P000608|05/16/2022|EGFIX|S|$500,001 - $1,000,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-12-05,12/5/2022,2023-08-12,GPTC,Grayscale Bitcoin TR BTC  [EF] SP,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"P000608|12/5/2022|GPTC|S|$1,001 - $15,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-01-13,01/13/2022,2023-08-12,GPTC,Grayscale Bitcoin TR BTC  [MF] SP,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"P000608|01/13/2022|GPTC|P|$1,001 - $15,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-12-05,12/5/2022,2023-08-12,ETHE,Grayscale Ethereum TR ETF  [EF] SP,,Sale,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"P000608|12/5/2022|ETHE|S|$1,001 - $15,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-01-13,01/13/2022,2023-08-12,ETHE,Grayscale Etherreum Com  [EF] SP,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"P000608|01/13/2022|ETHE|P|$1,001 - $15,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-01-31,01/31/2022,2023-08-12,ETHE,"GV Pines Apartments, LLC [OL] SP",,Purchase,SELF,"$100,001 - $250,000",100001.0,250000.0,175000.5,175000.5,False,False,"P000608|01/31/2022|ETHE|P|$100,001 - $250,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-05-23,05/23/2022,2023-08-12,IWF,iShares Russell 1000 Growth ETF  [ST] SP,,Sale,SELF,"$250,001 - $500,000",250001.0,500000.0,375000.5,375000.5,False,False,"P000608|05/23/2022|IWF|S|$250,001 - $500,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-11-03,11/3/2022,2023-08-12,IWR,iShares Russell Mid-Cap ETF  [ST],,Purchase,SELF,"$1,000,001 - $5,000,000",1000001.0,5000000.0,3000000.5,3000000.5,False,False,"P000608|11/3/2022|IWR|P|$1,000,001 - $5,000,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-05-23,05/23/2022,2023-08-12,IWP,iShares Russell Midcap Growth ETF  [ST],,Sale (Partial),SELF,"$100,001 - $250,000",100001.0,250000.0,175000.5,175000.5,False,False,"P000608|05/23/2022|IWP|S|$100,001 - $250,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-05-26,05/26/2022,2023-08-12,IWP,iShares Russell Midcap Growth ETF  [ST] SP,,Sale (Partial),SELF,"$100,001 - $250,000",100001.0,250000.0,175000.5,175000.5,False,False,"P000608|05/26/2022|IWP|S|$100,001 - $250,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-05-20,05/20/2022,2023-08-12,JVMIX,JHancock Disciplined Value Mid Cap I  [MF],,Purchase,SELF,"$250,001 - $500,000",250001.0,500000.0,375000.5,375000.5,False,False,"P000608|05/20/2022|JVMIX|P|$250,001 - $500,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-06-14,06/14/2022,2023-08-12,JVMIX,JHancock Disciplined Value Mid Cap I  [MF],,Purchase,SELF,"$250,001 - $500,000",250001.0,500000.0,375000.5,375000.5,False,False,"P000608|06/14/2022|JVMIX|P|$250,001 - $500,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-06-17,06/17/2022,2023-08-12,JVMIX,JHancock Disciplined Value Mid Cap I  [MF],,Sale,SELF,"$250,001 - $500,000",250001.0,500000.0,375000.5,375000.5,False,False,"P000608|06/17/2022|JVMIX|S|$250,001 - $500,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-08-15,08/15/2022,2023-08-12,JEPI,JPMorgan Equity Premium Income ETF  [ST],,Purchase,SELF,"$250,001 - $500,000",250001.0,500000.0,375000.5,375000.5,False,False,"P000608|08/15/2022|JEPI|P|$250,001 - $500,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-08-12,08/12/2022,2023-08-12,JEPI,JPMorgan Equity Premium Income ETF  [ST] SP,,Purchase,SELF,"$500,001 - $1,000,000",500001.0,1000000.0,750000.5,750000.5,False,False,"P000608|08/12/2022|JEPI|P|$500,001 - $1,000,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-06-22,06/22/2022,2023-08-12,PCRIX,Pimco Commodity Real Ret Strat Instl  [MF],,Sale,SELF,"$250,001 - $500,000",250001.0,500000.0,375000.5,375000.5,False,False,"P000608|06/22/2022|PCRIX|S|$250,001 - $500,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-08-11,08/11/2022,2023-08-12,PCRIX,PIMCO Commodity Real Ret Strat Instl  [MF] SP,,Sale,SELF,"$500,001 - $1,000,000",500001.0,1000000.0,750000.5,750000.5,False,False,"P000608|08/11/2022|PCRIX|S|$500,001 - $1,000,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-03-10,03/10/2022,2023-08-12,PCRIX,PIMCO Commodity Real Ret Strat Instl  [MF] SP,,Purchase,SELF,"$50,001 - $100,000",50001.0,100000.0,75000.5,75000.5,False,False,"P000608|03/10/2022|PCRIX|P|$50,001 - $100,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-06-09,06/9/2022,2023-08-12,PCRIX,PIMCO Commodity Real Ret Strat Instl  [MF] SP,,Purchase,SELF,"$50,001 - $100,000",50001.0,100000.0,75000.5,75000.5,False,False,"P000608|06/9/2022|PCRIX|P|$50,001 - $100,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-07-08,07/8/2022,2023-08-12,PCRIX,PIMCO Commodity Real Ret Strat Instl  [MF] SP,,Sale,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"P000608|07/8/2022|PCRIX|S|$15,001 - $50,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-05-25,05/25/2022,2023-08-12,SWKXX,Schwab CA Muni Money Fund  [MF],,Purchase,SELF,"$500,001 - $1,000,000",500001.0,1000000.0,750000.5,750000.5,False,False,"P000608|05/25/2022|SWKXX|P|$500,001 - $1,000,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-06-02,06/2/2022,2023-08-12,SWKXX,Schwab CA Muni Money Fund  [MF],,Sale,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"P000608|06/2/2022|SWKXX|S|$15,001 - $50,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-06-15,06/15/2022,2023-08-12,SWKXX,Schwab CA Muni Money Fund  [MF],,Sale,SELF,"$500,001 - $1,000,000",500001.0,1000000.0,750000.5,750000.5,False,False,"P000608|06/15/2022|SWKXX|S|$500,001 - $1,000,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-07-05,07/5/2022,2023-08-12,SCAXX,Schwab CA Muni Money Fund Ultra  [MF],,Purchase,SELF,"$1,000,001 - $5,000,000",1000001.0,5000000.0,3000000.5,3000000.5,False,False,"P000608|07/5/2022|SCAXX|P|$1,000,001 - $5,000,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-07-06,07/6/2022,2023-08-12,SCAXX,Schwab CA Muni Money Fund Ultra  [MF],,Purchase,SELF,"$1,000,001 - $5,000,000",1000001.0,5000000.0,3000000.5,3000000.5,False,False,"P000608|07/6/2022|SCAXX|P|$1,000,001 - $5,000,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-09-14,09/14/2022,2023-08-12,SCAXX,Schwab CA Muni Money Fund Ultra  [MF],,Sale (Partial),SELF,"$500,001 - $1,000,000",500001.0,1000000.0,750000.5,750000.5,False,False,"P000608|09/14/2022|SCAXX|S|$500,001 - $1,000,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-11-07,11/7/2022,2023-08-12,SCAXX,Schwab CA Muni Money Fund Ultra  [MF],,Sale (Partial),SELF,"$500,001 - $1,000,000",500001.0,1000000.0,750000.5,750000.5,False,False,"P000608|11/7/2022|SCAXX|S|$500,001 - $1,000,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-12-02,12/2/2022,2023-08-12,SCAXX,Schwab CA Muni Money Ultra  [MF] SP,,Purchase,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"P000608|12/2/2022|SCAXX|P|$15,001 - $50,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-10-28,10/28/2022,2023-08-12,SCAXX,Schwab CA Muni Money Ultra  [MF] SP,,Sale (Partial),SELF,"$100,001 - $250,000",100001.0,250000.0,175000.5,175000.5,False,False,"P000608|10/28/2022|SCAXX|S|$100,001 - $250,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-10-11,10/11/2022,2023-08-12,SCAXX,Schwab CA Muni Money Ultra  [MF] SP,,Purchase,SELF,"$50,001 - $100,000",50001.0,100000.0,75000.5,75000.5,False,False,"P000608|10/11/2022|SCAXX|P|$50,001 - $100,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-09-16,09/16/2022,2023-08-12,SCAXX,Schwab CA Muni Money Ultra  [MF] SP,,Sale,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"P000608|09/16/2022|SCAXX|S|$15,001 - $50,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-09-01,09/1/2022,2023-08-12,SCAXX,Schwab CA Muni Money Ultra  [MF],,Sale (Partial),SELF,"$500,001 - $1,000,000",500001.0,1000000.0,750000.5,750000.5,False,False,"P000608|09/1/2022|SCAXX|S|$500,001 - $1,000,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-08-18,08/18/2022,2023-08-12,SCAXX,Schwab CA Muni Money Ultra  [MF],,Sale (Partial),SELF,"$500,001 - $1,000,000",500001.0,1000000.0,750000.5,750000.5,False,False,"P000608|08/18/2022|SCAXX|S|$500,001 - $1,000,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-08-12,08/12/2022,2023-08-12,SCAXX,Schwab CA Muni Money Ultra  [MF],,Sale (Partial),SELF,"$250,001 - $500,000",250001.0,500000.0,375000.5,375000.5,False,False,"P000608|08/12/2022|SCAXX|S|$250,001 - $500,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-12-01,12/1/2022,2023-08-12,SCAXX,Schwab CA Muni Money Ultra  [MF],,Sale,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"P000608|12/1/2022|SCAXX|S|$15,001 - $50,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-06-14,06/14/2022,2023-08-12,SNVXX,Schwab Govt Money  [MF] SP,,Purchase,SELF,"$100,001 - $250,000",100001.0,250000.0,175000.5,175000.5,False,False,"P000608|06/14/2022|SNVXX|P|$100,001 - $250,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-01-31,01/31/2022,2023-08-12,RPIFX,T.Rowe Price Institutional Floating Rate Fund  [MF] SP,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"P000608|01/31/2022|RPIFX|P|$1,001 - $15,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-02-28,02/28/2022,2023-08-12,RPIFX,T.Rowe Price Institutional Floating Rate Fund  [MF] SP,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"P000608|02/28/2022|RPIFX|P|$1,001 - $15,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-03-31,03/31/2022,2023-08-12,RPIFX,T.Rowe Price Institutional Floating Rate Fund  [MF] SP,,Purchase,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"P000608|03/31/2022|RPIFX|P|$15,001 - $50,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-04-30,04/30/2022,2023-08-12,RPIFX,T.Rowe Price Institutional Floating Rate Fund  [MF] SP,,Purchase,SELF,"$1,001 - $15,000",1001.0,15000.0,8000.5,8000.5,False,False,"P000608|04/30/2022|RPIFX|P|$1,001 - $15,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-02-03,02/3/2022,2023-08-12,VEA,Vanguard FTSE Developed Markets ETF  [ST] SP,,Purchase,SELF,"$500,001 - $1,000,000",500001.0,1000000.0,750000.5,750000.5,False,False,"P000608|02/3/2022|VEA|P|$500,001 - $1,000,000|SELF",0,1,site,P,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-11-03,11/3/2022,2023-08-12,VEA,Vanguard FTSE Developed Markets ETF  [ST] SP,,Sale,SELF,"$15,001 - $50,000",15001.0,50000.0,32500.5,32500.5,False,False,"P000608|11/3/2022|VEA|S|$15,001 - $50,000|SELF",0,1,site,S,False
10052909,fd_O,O,2022,P000608,Scott H. Peters,CA50,2022-06-16,06/16/2022,2023-08-12,VEA,Vanguard FTSE Developed Markets ETF  [ST],,Sale,SELF,"$500,001 - $1,000,000",500001.0,1000000.0,750000.5,750000.5,False,False,"P000608|06/16/2022|VEA|S|$500,001 - $1,000,000|SELF",0,1,site,S,False
