doc_id,filing_type,asset_description,ticker,ticker_source,owner,value_range,value_lo,value_hi,bioguide,filing_date,annee_index
9115242,O,URBAN OUTFITTERS INC CMN,URBN,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,UNUM GROUP CMN,UNM,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,UNIVERSAL HEALTH SVC CL B CMN CLASS B,UHS,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,UNIVERSAL DISPLAY CORPORATION CMN,OLED,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,WHIRLPOOL CORP. CMN,WHR,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,WEYERHAEUSER COMPANY CMN,WY,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,WESTROCK COMPANY CMN,WRK,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,WESTLAKE CHEMICAL CORPORATION CMN,WLK,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,WESTERN UNION COMPANY (THE) CMN,,aucun,SP,"$15,001 - $50,000",15001.0,50000.0,K000389,2019-08-08,2018
9115242,O,WESTERN DIGITAL CORPORATION CMN,WDC,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,WESTERN ALLIANCE BANCORP CMN,WAL,corpus,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,WESCO INTERNATIONAL INC. CMN,WCC,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,WELLTOWER INC. CMN,WELL,corpus,SP,"$2,501 - $5,000",,,K000389,2019-08-08,2018
9115242,O,WELLS FARGO & CO (NEW) CMN,NEW,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,WEINGARTEN REALTY INVS (SBI) CMN,,aucun,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,"WEC ENERGY GROUP, INC. CMN",WEC,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,WEATHERFORD INTERNATIONAL PLC CMN,WFRD,corpus,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,WAYFAIR INC. CMN,W,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,WATERS CORPORATION COMMON STOCK,WAT,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,WASTE MANAGEMENT INC CMN,WM,corpus,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,GO BDS 2010B PIERE 08/01/19 FA MOTOR VHCLE FUEL TAX,,aucun,SP,"$15,001 - $50,000",15001.0,50000.0,K000389,2019-08-08,2018
9115242,O,WASHINGTON ST DB 5% 08/01/34 FA,,aucun,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,"WARNER MEDIA, LLC CMN",,aucun,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,WALT DISNEY COMPANY (THE) CMN,,aucun,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,WALMART INC CMN,WMT,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"WALGREENS BOOTS ALLIANCE, INC. CMN",WBA,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,WABCO HOLDINGS INC. CMN,,aucun,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,W.W. GRAINGER INC CMN,GWW,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,W.R. GRACE & CO (NEW) CMN,NEW,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,W.R. BERKLEY CORPORATION CMN,WRB,corpus,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,VULCAN MATERIALS CO CMN,VMC,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,VORNADO REALTY TRUST CMN,VNO,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"VMWARE, INC. CMN CLASS A",VMW,corpus,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,VISA INC. CMN CLASS A,V,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,VIACOM INC CMN CLASS B,VIAB,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,VIACOM INC CMN CLASS A,VIAB,corpus,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,VF CORP CMN,,aucun,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,VERTEX PHARMACEUTICALS INCORPORATED CMN,VRTX,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"VERIZON COMMUNICATIONS, INC. CMN",VZ,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"VERISK ANALYTICS, INC. CMN",VRSK,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"VERISIGN, INC. CMN",VRSN,corpus,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,"VERIT, INC. CMN",,aucun,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,VECTREN CORPORATION CMN,,aucun,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,VARIAN MEDICAL SYSTEMS INC CMN,VAR,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"VALIDUS HOLDINGS, LTD. CMN",,aucun,SP,"$50,001 - $100,000",50001.0,100000.0,K000389,2019-08-08,2018
9115242,O,VALERO ENERGY CORPORATION CMN,VLO,corpus,SP,"$15,001 - $50,000",15001.0,50000.0,K000389,2019-08-08,2018
9115242,O,USG CORP (NEW) CMN,NEW,corpus,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,URBAN OUTFITTERS INC CMN,URBN,corpus,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,UNUM GROUP CMN,UNM,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,UNIVERSAL HEALTH SVC CL B CMN CLASS B,UHS,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,UNIVERSAL DISPLAY CORPORATION CMN,OLED,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ZOETIS INC. CMN CLASS A,ZTS,corpus,SP,"$15,001 - $50,000",15001.0,50000.0,K000389,2019-08-08,2018
9115242,O,ZIONS BANCORP CMN,ZION,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ZIMMER BIOMET HOLDINGS INC,ZBH,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"ZILLOW GROUP, INC. CMN SERIES C",Z,corpus,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,ZILLOW GROUP INC. CMN CLASS A,Z,corpus,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,"ZAYO GROUP HOLDINGS, INC. CMN",,aucun,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,"YUM CHINA HOLDINGS, INC. CMN",YUMC,corpus,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,"YUM BRANDS, INC. CMN",YUM,corpus,SP,"$15,001 - $50,000",15001.0,50000.0,K000389,2019-08-08,2018
9115242,O,YANDEX N.V. CMN,YNDX,corpus,SP,"$15,001 - $50,000",15001.0,50000.0,K000389,2019-08-08,2018
9115242,O,XYLEM INC. CMN,XYL,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,XPO LOGISTICS INC CMN,XPO,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,XILINX INCORPORATED CMN,XLNX,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,XEROX CORPORATION CMN,XRX,corpus,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,XCEL ENERGY INC. CMN,XEL,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"WYNN RESORTS, LIMITED CMN",WYNN,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"WYNDHAM HOTELS & RESORTS, INC. CMN",WH,corpus,SP,"$50,001 - $100,000",50001.0,100000.0,K000389,2019-08-08,2018
9115242,O,"WYNDHAM DESTINATIONS, INC. CMN",TNL,corpus,SP,"$15,001 - $50,000",15001.0,50000.0,K000389,2019-08-08,2018
9115242,O,"WPX ENERGY, INC. CMN",WPX,corpus,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,WORLDPAY INC CMN,WP,corpus,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,"WORKDAY, INC. CMN CLASS A",WDAY,corpus,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,WILLIS TOWERS WATSON PLC CMN,WTW,corpus,SP,"$50,001 - $100,000",50001.0,100000.0,K000389,2019-08-08,2018
9115242,O,ZOETIS INC. CMN CLASS A,ZTS,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ZIONS BANCORP CMN,ZION,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ZIMMER BIOMET HOLDINGS INC,ZBH,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"ZILLOW GROUP, INC. CMN SERIES C",Z,corpus,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,ZILLOW GROUP INC. CMN CLASS A,Z,corpus,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,"ZAYO GROUP HOLDINGS, INC. CMN",,aucun,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,"YUM CHINA HOLDINGS, INC. CMN",YUMC,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"YUM BRANDS, INC. CMN",YUM,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,YANDEX N.V. CMN,YNDX,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,XYLEM INC. CMN,XYL,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,XPO LOGISTICS INC CMN,XPO,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,XILINX INCORPORATED CMN,XLNX,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,XEROX CORPORATION CMN,XRX,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,XCEL ENERGY INC. CMN,XEL,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"WYNN RESORTS, LIMITED CMN",WYNN,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"WYNDHAM HOTELS & RESORTS, INC. CMN",WH,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"WYNDHAM DESTINATIONS, INC. CMN",TNL,corpus,SP,"$15,001 - $50,000",15001.0,50000.0,K000389,2019-08-08,2018
9115242,O,"WPX ENERGY, INC. CMN",WPX,corpus,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,WORLDPAY INC CMN,WP,corpus,SP,None,0.0,0.0,K000389,2019-08-08,2018
9115242,O,"WORKDAY, INC. CMN CLASS A",WDAY,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,WILLIS TOWERS WATSON PLC CMN,WTW,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,AMERICAN ELECTRIC POWER INC CMN,AEP,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"AMERICAN CAMPUS CMNTYS, INC CMN",,aucun,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,AMERICAN AIRLINES GROUP INC CMN,AAL,corpus,SP,"$50,001 - $100,000",50001.0,100000.0,K000389,2019-08-08,2018
9115242,O,AMEREN CORPORATION CMN,AEE,corpus,SP,"$15,001 - $50,000",15001.0,50000.0,K000389,2019-08-08,2018
9115242,O,AMAZON.COM INC CMN,AMZN,corpus,SP,"$100,001 - $250,000",100001.0,250000.0,K000389,2019-08-08,2018
9115242,O,"ALTRIA GROUP, INC. CMN",MO,corpus,SP,"$50,001 - $100,000",50001.0,100000.0,K000389,2019-08-08,2018
9115242,O,ALTABA INC. CLOSE ENDED FUND,,aucun,SP,"$15,001 - $50,000",15001.0,50000.0,K000389,2019-08-08,2018
9115242,O,ALPHABET INC. CMN CLASS C,,aucun,SP,"$1,000,001 - $5,000,000",1000001.0,5000000.0,K000389,2019-08-08,2018
9115242,O,ALPHABET INC. CMN CLASS A,GOOGL,corpus,SP,"$1,000,001 - $5,000,000",1000001.0,5000000.0,K000389,2019-08-08,2018
9115242,O,"ALNYLAM PHARMACEUTICALS, INC. CMN",ALNY,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ALLY FINANCIAL INC. CMN,ALLY,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ALLSTATE CORPORATION COMMON STOCK,ALL,corpus,SP,"$15,001 - $50,000",15001.0,50000.0,K000389,2019-08-08,2018
9115242,O,ALLIANT ENERGY CORPORATION CMN,LNT,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ALLIANCE DATA SYSTEMS CORPORAT CMN,ADS,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ALLERGAN PUBLIC LIMITED COMPAN CMN,,aucun,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ALLEGION PUBLIC LIMITED COMPAN CMN,ALLE,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ALKERMES PLC CMN,,aucun,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"ALIGN TECHNOLOGY, INC CMN",ALGN,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"ALEXION PHARMACEUTICALS, INC. CMN",ALXN,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",ARE,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ALCOA CORPORATION CMN,AA,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ALBEMARLE CORP CMN,ALB,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ALASKA AIR GROUP INC(DEL HLDG) CMN,ALK,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"AKAMAI TECHNOLOGIES, INC. CMN",AKAM,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,AIR PRODUCTS & CHEMICALS INC CMN,APD,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,AIR LEASE CORPORATION CMN,AL,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"AGIOS PHARMACEUTICALS, INC. CMN",AGIO,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"AGILENT TECHNOLOGIES, INC. CMN",A,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,AGCO CORPORATION CMN,AGCO,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,AFLAC INCORPORATED CMN,AFL,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,AETNA INC. CMN,AET,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,AES CORP. CMN,,aucun,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,AERCAP HOLDINGS NV ORD CMN,AER,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"ADVANCED MICRO DEVICES, INC. CMN",AMD,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"ADVANCE AUTO PARTS, INC. CMN",AAP,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ADOBE INC CMN,ADBE,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"ACUITY BRANDS, INC. CMN",AYI,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"ACTIVISION BLIZZARD, INC CMN",ATVI,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ACCENTURE PLC CMN CLASS A,ACN,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"ACADIA PHARMACEUTICALS, INC. CMN",ACAD,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"ABIOMED, INC. CMN",ABMD,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ABBVIE INC CMN,ABBV,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ABBOTT LABORATORIES CMN,ABT,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,A.O. SMITH CORP (DEL) CMN,DEL,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,3M COMPANY CMN,,aucun,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"2U, INC. CMN",,aucun,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,AMERICAN ELECTRIC POWER INC CMN,AEP,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"AMERICAN CAMPUS CMNTYS, INC CMN",,aucun,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,AMERICAN AIRLINES GROUP INC CMN,AAL,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,AMEREN CORPORATION CMN,AEE,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,AMAZON.COM INC CMN,AMZN,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"ALTRIA GROUP, INC. CMN",MO,corpus,SP,"$15,001 - $50,000",15001.0,50000.0,K000389,2019-08-08,2018
9115242,O,ALPHABET INC. CLOSE ENDED FUND,,aucun,SP,"$5,001 - $15,000",,,K000389,2019-08-08,2018
9115242,O,ALPHABET INC. CMN CLASS C,,aucun,SP,"$50,001 - $100,000",50001.0,100000.0,K000389,2019-08-08,2018
9115242,O,"ALNYLAM PHARMACEUTICALS, INC. CMN",ALNY,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ALLY FINANCIAL INC. CMN,ALLY,corpus,SP,"$1,001 - $2,500",,,K000389,2019-08-08,2018
9115242,O,ALLSTATE CORPORATION COMMON STOCK,ALL,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ALLIANT ENERGY CORPORATION CMN,LNT,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ALLIANCE DATA SYSTEMS CORPORAT CMN,ADS,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ALLERGAN PUBLIC LIMITED COMPANY CMN,,aucun,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ALLEGION PUBLIC LIMITED COMPAN CNN,,aucun,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ALKERMES PLC CMN,,aucun,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"ALIGN TECHNOLOGY, INC CMN",ALGN,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"ALEXION PHARMACEUTICALS, INC. CMN",ALXN,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",ARE,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ALCOA CORPORATION CMN,AA,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ALBEMARLE CORP CMN,ALB,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ALASKA AIR GROUP INC(DEL) HLDG CMN,,aucun,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"AKAMAI TECHNOLOGIES, INC. CMN",AKAM,corpus,SP,"$5,001 - $15,000",,,K000389,2019-08-08,2018
9115242,O,AIR PRODUCTS & CHEMICALS INC CMN,APD,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,AIR LEASE CORPORATION CMN,AL,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"AGIOS PHARMACEUTICALS, INC. CMN",AGIO,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"AGILENT TECHNOLOGIES, INC. CMN",A,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,AGCO CORPORATION CMN,AGCO,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,AFLAC INCORPORATED CMN,AFL,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,AETNA INC. CMN,AET,corpus,SP,"$5,001 - $15,000",,,K000389,2019-08-08,2018
9115242,O,AES CORP. CMN,,aucun,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,AERCAP HOLDINGS NV ORD CMN,AER,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"ADVANCED MICRO DEVICES, INC. CMN",AMD,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"ADVANCE AUTO PARTS, INC. CMN",AAP,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ADOBE INC CMN,ADBE,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"ACUITY BRANDS, INC. CMN",AYI,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"ACTIVISION BLIZZARD, INC CMN",ATVI,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ACCENTURE PLC CMN CLASS A,ACN,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"ACADIA PHARMACEUTICALS, INC. CMN",ACAD,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"ABIOMED, INC. CMN",ABMD,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ABBVIE INC CMN,ABBV,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ABBOTT LABORATORIES CMN,ABT,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,A.O. SMITH CORP (DEL) CMN,DEL,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,3M COMPANY CMN,,aucun,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"2U, INC. CMN",,aucun,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"AUTOZONE, INC. CMN",AZO,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"AUTONATION, INC. CMN",AN,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,AUTOMATIC DATA PROCESSING INC CMN,ADP,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"AUTOLIV, INC. CMN",ALV,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"AUTODESK, INC. CMN",ADSK,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ATMOS ENERGY CORPORATION CMN,ATO,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ATLASSIAN CORPORATION PLC CMN CLASS A,TEAM,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,AT&T INC. CMN,T,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ASPEN INSURANCE HOLDINGS LTD CMN,,aucun,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ARTHUR J GALLAGHER & CO CMN,AJG,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,ARROW ELECTRONICS INC. CMN,ARW,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,2015 UT REO SR LIEN ARLINGTON TEX INDPT SCH DIST GO 5% 02/15/19 FA ULTD TAX SCH BLDG BDS,,aucun,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
9115242,O,"ARISTA NETWORKS, INC. CMN",ANET,corpus,SP,"$1,001 - $15,000",1001.0,15000.0,K000389,2019-08-08,2018
